SHCODE56,COUNTRY,YEAR,GDP,OPEN
71,TRINIDAD&TOBAGO,1950,3046.00,
71,TRINIDAD&TOBAGO,1951,3306.00,
71,TRINIDAD&TOBAGO,1952,3395.00,
71,TRINIDAD&TOBAGO,1953,3384.00,
71,TRINIDAD&TOBAGO,1954,3573.00,
71,TRINIDAD&TOBAGO,1955,4032.00,
71,TRINIDAD&TOBAGO,1956,4210.00,
71,TRINIDAD&TOBAGO,1957,4581.00,
71,TRINIDAD&TOBAGO,1958,4940.00,
71,TRINIDAD&TOBAGO,1959,5260.00,
71,TRINIDAD&TOBAGO,1960,5627.00,
71,TRINIDAD&TOBAGO,1961,6116.00,
71,TRINIDAD&TOBAGO,1962,6002.00,0.00
71,TRINIDAD&TOBAGO,1963,6385.00,0.00
71,TRINIDAD&TOBAGO,1964,6643.00,0.00
71,TRINIDAD&TOBAGO,1965,6428.00,0.00
71,TRINIDAD&TOBAGO,1966,6472.00,0.00
71,TRINIDAD&TOBAGO,1967,6553.00,0.00
71,TRINIDAD&TOBAGO,1968,6186.00,0.00
71,TRINIDAD&TOBAGO,1969,7092.00,0.00
71,TRINIDAD&TOBAGO,1970,6795.00,0.00
71,TRINIDAD&TOBAGO,1971,7349.00,0.00
71,TRINIDAD&TOBAGO,1972,7560.00,0.00
71,TRINIDAD&TOBAGO,1973,7670.00,0.00
71,TRINIDAD&TOBAGO,1974,7918.00,0.00
71,TRINIDAD&TOBAGO,1975,7990.00,0.00
71,TRINIDAD&TOBAGO,1976,8775.00,0.00
71,TRINIDAD&TOBAGO,1977,9387.00,0.00
71,TRINIDAD&TOBAGO,1978,10249.00,0.00
71,TRINIDAD&TOBAGO,1979,10802.00,0.00
71,TRINIDAD&TOBAGO,1980,11262.00,0.00
71,TRINIDAD&TOBAGO,1981,11738.00,0.00
71,TRINIDAD&TOBAGO,1982,11368.00,0.00
71,TRINIDAD&TOBAGO,1983,10433.00,0.00
71,TRINIDAD&TOBAGO,1984,8273.00,0.00
71,TRINIDAD&TOBAGO,1985,9701.00,0.00
71,TRINIDAD&TOBAGO,1986,9637.00,0.00
71,TRINIDAD&TOBAGO,1987,8630.00,0.00
71,TRINIDAD&TOBAGO,1988,8085.00,0.00
71,TRINIDAD&TOBAGO,1989,7818.00,0.00
71,TRINIDAD&TOBAGO,1990,7764.00,0.00
71,TRINIDAD&TOBAGO,1991,8241.00,0.00
71,TRINIDAD&TOBAGO,1992,,0.00
72,U.S.A.,1950,8772.00,1.00
72,U.S.A.,1951,9109.00,1.00
72,U.S.A.,1952,9074.00,1.00
72,U.S.A.,1953,9300.00,1.00
72,U.S.A.,1954,9089.00,1.00
72,U.S.A.,1955,9723.00,1.00
72,U.S.A.,1956,9712.00,1.00
72,U.S.A.,1957,9643.00,1.00
72,U.S.A.,1958,9370.00,1.00
72,U.S.A.,1959,9839.00,1.00
72,U.S.A.,1960,9895.00,1.00
72,U.S.A.,1961,9946.00,1.00
72,U.S.A.,1962,10358.00,1.00
72,U.S.A.,1963,10642.00,1.00
72,U.S.A.,1964,11072.00,1.00
72,U.S.A.,1965,11649.00,1.00
72,U.S.A.,1966,12164.00,1.00
72,U.S.A.,1967,12318.00,1.00
72,U.S.A.,1968,12723.00,1.00
72,U.S.A.,1969,12975.00,1.00
72,U.S.A.,1970,12963.00,1.00
72,U.S.A.,1971,13233.00,1.00
72,U.S.A.,1972,13747.00,1.00
72,U.S.A.,1973,14379.00,1.00
72,U.S.A.,1974,14078.00,1.00
72,U.S.A.,1975,13682.00,1.00
72,U.S.A.,1976,14271.00,1.00
72,U.S.A.,1977,14832.00,1.00
72,U.S.A.,1978,15440.00,1.00
72,U.S.A.,1979,15637.00,1.00
72,U.S.A.,1980,15295.00,1.00
72,U.S.A.,1981,15502.00,1.00
72,U.S.A.,1982,14897.00,1.00
72,U.S.A.,1983,15290.00,1.00
72,U.S.A.,1984,16255.00,1.00
72,U.S.A.,1985,16570.00,1.00
72,U.S.A.,1986,16848.00,1.00
72,U.S.A.,1987,17186.00,1.00
72,U.S.A.,1988,17710.00,1.00
72,U.S.A.,1989,18095.00,1.00
72,U.S.A.,1990,18054.00,1.00
72,U.S.A.,1991,17594.00,1.00
72,U.S.A.,1992,17945.00,1.00
73,ARGENTINA,1950,4032.00,0.00
73,ARGENTINA,1951,4161.00,0.00
73,ARGENTINA,1952,3818.00,0.00
73,ARGENTINA,1953,3836.00,0.00
73,ARGENTINA,1954,3972.00,0.00
73,ARGENTINA,1955,4249.00,0.00
73,ARGENTINA,1956,4184.00,0.00
73,ARGENTINA,1957,4343.00,0.00
73,ARGENTINA,1958,4578.00,0.00
73,ARGENTINA,1959,4197.00,0.00
73,ARGENTINA,1960,4462.00,0.00
73,ARGENTINA,1961,4777.00,0.00
73,ARGENTINA,1962,4528.00,0.00
73,ARGENTINA,1963,4293.00,0.00
73,ARGENTINA,1964,4705.00,0.00
73,ARGENTINA,1965,5018.00,0.00
73,ARGENTINA,1966,4956.00,0.00
73,ARGENTINA,1967,5018.00,0.00
73,ARGENTINA,1968,5169.00,0.00
73,ARGENTINA,1969,5501.00,0.00
73,ARGENTINA,1970,5637.00,0.00
73,ARGENTINA,1971,5817.00,0.00
73,ARGENTINA,1972,5810.00,0.00
73,ARGENTINA,1973,5926.00,0.00
73,ARGENTINA,1974,6168.00,0.00
73,ARGENTINA,1975,6052.00,0.00
73,ARGENTINA,1976,5852.00,0.00
73,ARGENTINA,1977,6132.00,0.00
73,ARGENTINA,1978,5849.00,0.00
73,ARGENTINA,1979,6306.00,0.00
73,ARGENTINA,1980,6506.00,0.00
73,ARGENTINA,1981,6068.00,0.00
73,ARGENTINA,1982,5487.00,0.00
73,ARGENTINA,1983,5608.00,0.00
73,ARGENTINA,1984,5724.00,0.00
73,ARGENTINA,1985,5324.00,0.00
73,ARGENTINA,1986,5624.00,0.00
73,ARGENTINA,1987,5720.00,0.00
73,ARGENTINA,1988,5349.00,0.00
73,ARGENTINA,1989,4906.00,0.00
73,ARGENTINA,1990,4706.00,0.00
73,ARGENTINA,1991,,1.00
73,ARGENTINA,1992,,1.00
74,BOLIVIA,1950,1274.00,0.00
74,BOLIVIA,1951,1396.00,0.00
74,BOLIVIA,1952,1383.00,0.00
74,BOLIVIA,1953,1184.00,0.00
74,BOLIVIA,1954,1181.00,0.00
74,BOLIVIA,1955,1258.00,0.00
74,BOLIVIA,1956,1161.00,1.00
74,BOLIVIA,1957,1139.00,1.00
74,BOLIVIA,1958,1137.00,1.00
74,BOLIVIA,1959,1105.00,1.00
74,BOLIVIA,1960,1148.00,1.00
74,BOLIVIA,1961,1150.00,1.00
74,BOLIVIA,1962,1219.00,1.00
74,BOLIVIA,1963,1264.00,1.00
74,BOLIVIA,1964,1277.00,1.00
74,BOLIVIA,1965,1346.00,1.00
74,BOLIVIA,1966,1396.00,1.00
74,BOLIVIA,1967,1429.00,1.00
74,BOLIVIA,1968,1545.00,1.00
74,BOLIVIA,1969,1555.00,1.00
74,BOLIVIA,1970,1661.00,1.00
74,BOLIVIA,1971,1699.00,1.00
74,BOLIVIA,1972,1693.00,1.00
74,BOLIVIA,1973,1803.00,1.00
74,BOLIVIA,1974,1838.00,1.00
74,BOLIVIA,1975,1835.00,1.00
74,BOLIVIA,1976,1950.00,1.00
74,BOLIVIA,1977,1977.00,1.00
74,BOLIVIA,1978,2015.00,1.00
74,BOLIVIA,1979,2044.00,0.00
74,BOLIVIA,1980,1989.00,0.00
74,BOLIVIA,1981,2012.00,0.00
74,BOLIVIA,1982,1864.00,0.00
74,BOLIVIA,1983,1816.00,0.00
74,BOLIVIA,1984,1780.00,0.00
74,BOLIVIA,1985,1754.00,0.00
74,BOLIVIA,1986,1674.00,1.00
74,BOLIVIA,1987,1667.00,1.00
74,BOLIVIA,1988,1670.00,1.00
74,BOLIVIA,1989,1665.00,1.00
74,BOLIVIA,1990,1658.00,1.00
74,BOLIVIA,1991,1696.00,1.00
74,BOLIVIA,1992,1721.00,1.00
75,BRAZIL,1950,1265.00,0.00
75,BRAZIL,1951,1275.00,0.00
75,BRAZIL,1952,1368.00,0.00
75,BRAZIL,1953,1355.00,0.00
75,BRAZIL,1954,1465.00,0.00
75,BRAZIL,1955,1517.00,0.00
75,BRAZIL,1956,1501.00,0.00
75,BRAZIL,1957,1606.00,0.00
75,BRAZIL,1958,1673.00,0.00
75,BRAZIL,1959,1734.00,0.00
75,BRAZIL,1960,1784.00,0.00
75,BRAZIL,1961,1873.00,0.00
75,BRAZIL,1962,1924.00,0.00
75,BRAZIL,1963,1893.00,0.00
75,BRAZIL,1964,1892.00,0.00
75,BRAZIL,1965,1871.00,0.00
75,BRAZIL,1966,1903.00,0.00
75,BRAZIL,1967,1969.00,0.00
75,BRAZIL,1968,2154.00,0.00
75,BRAZIL,1969,2236.00,0.00
75,BRAZIL,1970,2434.00,0.00
75,BRAZIL,1971,2659.00,0.00
75,BRAZIL,1972,2907.00,0.00
75,BRAZIL,1973,3228.00,0.00
75,BRAZIL,1974,3458.00,0.00
75,BRAZIL,1975,3505.00,0.00
75,BRAZIL,1976,3781.00,0.00
75,BRAZIL,1977,3860.00,0.00
75,BRAZIL,1978,3886.00,0.00
75,BRAZIL,1979,4078.00,0.00
75,BRAZIL,1980,4303.00,0.00
75,BRAZIL,1981,3997.00,0.00
75,BRAZIL,1982,3968.00,0.00
75,BRAZIL,1983,3753.00,0.00
75,BRAZIL,1984,3833.00,0.00
75,BRAZIL,1985,4017.00,0.00
75,BRAZIL,1986,4294.00,0.00
75,BRAZIL,1987,4317.00,0.00
75,BRAZIL,1988,4208.00,0.00
75,BRAZIL,1989,4271.00,0.00
75,BRAZIL,1990,4042.00,0.00
75,BRAZIL,1991,4007.00,1.00
75,BRAZIL,1992,3882.00,1.00
76,CHILE,1950,2431.00,0.00
76,CHILE,1951,2495.00,0.00
76,CHILE,1952,2582.00,0.00
76,CHILE,1953,2749.00,0.00
76,CHILE,1954,2617.00,0.00
76,CHILE,1955,2620.00,0.00
76,CHILE,1956,2574.00,0.00
76,CHILE,1957,2752.00,0.00
76,CHILE,1958,2796.00,0.00
76,CHILE,1959,2684.00,0.00
76,CHILE,1960,2885.00,0.00
76,CHILE,1961,3012.00,0.00
76,CHILE,1962,3068.00,0.00
76,CHILE,1963,3142.00,0.00
76,CHILE,1964,3177.00,0.00
76,CHILE,1965,3264.00,0.00
76,CHILE,1966,3431.00,0.00
76,CHILE,1967,3435.00,0.00
76,CHILE,1968,3493.00,0.00
76,CHILE,1969,3563.00,0.00
76,CHILE,1970,3605.00,0.00
76,CHILE,1971,3881.00,0.00
76,CHILE,1972,3852.00,0.00
76,CHILE,1973,3615.00,0.00
76,CHILE,1974,3561.00,0.00
76,CHILE,1975,2986.00,0.00
76,CHILE,1976,2942.00,1.00
76,CHILE,1977,3203.00,1.00
76,CHILE,1978,3419.00,1.00
76,CHILE,1979,3699.00,1.00
76,CHILE,1980,3892.00,1.00
76,CHILE,1981,4120.00,1.00
76,CHILE,1982,3460.00,1.00
76,CHILE,1983,3200.00,1.00
76,CHILE,1984,3373.00,1.00
76,CHILE,1985,3467.00,1.00
76,CHILE,1986,3572.00,1.00
76,CHILE,1987,3782.00,1.00
76,CHILE,1988,3989.00,1.00
76,CHILE,1989,4361.00,1.00
76,CHILE,1990,4338.00,1.00
76,CHILE,1991,4471.00,1.00
76,CHILE,1992,4890.00,1.00
77,COLOMBIA,1950,1503.00,0.00
77,COLOMBIA,1951,1480.00,0.00
77,COLOMBIA,1952,1526.00,0.00
77,COLOMBIA,1953,1602.00,0.00
77,COLOMBIA,1954,1705.00,0.00
77,COLOMBIA,1955,1728.00,0.00
77,COLOMBIA,1956,1709.00,0.00
77,COLOMBIA,1957,1655.00,0.00
77,COLOMBIA,1958,1612.00,0.00
77,COLOMBIA,1959,1655.00,0.00
77,COLOMBIA,1960,1684.00,0.00
77,COLOMBIA,1961,1734.00,0.00
77,COLOMBIA,1962,1768.00,0.00
77,COLOMBIA,1963,1728.00,0.00
77,COLOMBIA,1964,1861.00,0.00
77,COLOMBIA,1965,1816.00,0.00
77,COLOMBIA,1966,1915.00,0.00
77,COLOMBIA,1967,1880.00,0.00
77,COLOMBIA,1968,1957.00,0.00
77,COLOMBIA,1969,2043.00,0.00
77,COLOMBIA,1970,2140.00,0.00
77,COLOMBIA,1971,2234.00,0.00
77,COLOMBIA,1972,2337.00,0.00
77,COLOMBIA,1973,2440.00,0.00
77,COLOMBIA,1974,2511.00,0.00
77,COLOMBIA,1975,2504.00,0.00
77,COLOMBIA,1976,2592.00,0.00
77,COLOMBIA,1977,2648.00,0.00
77,COLOMBIA,1978,2797.00,0.00
77,COLOMBIA,1979,2878.00,0.00
77,COLOMBIA,1980,2946.00,0.00
77,COLOMBIA,1981,2967.00,0.00
77,COLOMBIA,1982,2943.00,0.00
77,COLOMBIA,1983,2916.00,0.00
77,COLOMBIA,1984,2949.00,0.00
77,COLOMBIA,1985,2968.00,0.00
77,COLOMBIA,1986,3046.00,1.00
77,COLOMBIA,1987,3167.00,1.00
77,COLOMBIA,1988,3231.00,1.00
77,COLOMBIA,1989,3286.00,1.00
77,COLOMBIA,1990,3300.00,1.00
77,COLOMBIA,1991,3297.00,1.00
77,COLOMBIA,1992,3380.00,1.00
78,ECUADOR,1950,1194.00,1.00
78,ECUADOR,1951,1214.00,1.00
78,ECUADOR,1952,1251.00,1.00
78,ECUADOR,1953,1311.00,1.00
78,ECUADOR,1954,1400.00,1.00
78,ECUADOR,1955,1394.00,1.00
78,ECUADOR,1956,1388.00,1.00
78,ECUADOR,1957,1398.00,1.00
78,ECUADOR,1958,1381.00,1.00
78,ECUADOR,1959,1406.00,1.00
78,ECUADOR,1960,1461.00,1.00
78,ECUADOR,1961,1465.00,1.00
78,ECUADOR,1962,1454.00,1.00
78,ECUADOR,1963,1445.00,1.00
78,ECUADOR,1964,1549.00,1.00
78,ECUADOR,1965,1591.00,1.00
78,ECUADOR,1966,1716.00,1.00
78,ECUADOR,1967,1821.00,1.00
78,ECUADOR,1968,1844.00,1.00
78,ECUADOR,1969,1918.00,1.00
78,ECUADOR,1970,1789.00,1.00
78,ECUADOR,1971,1870.00,1.00
78,ECUADOR,1972,1961.00,1.00
78,ECUADOR,1973,2241.00,1.00
78,ECUADOR,1974,2498.00,1.00
78,ECUADOR,1975,2666.00,1.00
78,ECUADOR,1976,2785.00,1.00
78,ECUADOR,1977,2986.00,1.00
78,ECUADOR,1978,3077.00,1.00
78,ECUADOR,1979,3128.00,1.00
78,ECUADOR,1980,3238.00,1.00
78,ECUADOR,1981,3205.00,1.00
78,ECUADOR,1982,3193.00,1.00
78,ECUADOR,1983,2919.00,1.00
78,ECUADOR,1984,2897.00,0.00
78,ECUADOR,1985,2913.00,0.00
78,ECUADOR,1986,2885.00,0.00
78,ECUADOR,1987,2769.00,0.00
78,ECUADOR,1988,2830.00,0.00
78,ECUADOR,1989,2788.00,0.00
78,ECUADOR,1990,2755.00,0.00
78,ECUADOR,1991,2835.00,0.00
78,ECUADOR,1992,2830.00,1.00
79,GUYANA,1950,1766.00,
79,GUYANA,1951,1790.00,
79,GUYANA,1952,1636.00,
79,GUYANA,1953,1488.00,
79,GUYANA,1954,1562.00,
79,GUYANA,1955,1561.00,
79,GUYANA,1956,1546.00,
79,GUYANA,1957,1594.00,
79,GUYANA,1958,1500.00,
79,GUYANA,1959,1422.00,
79,GUYANA,1960,1596.00,
79,GUYANA,1961,1632.00,
79,GUYANA,1962,1497.00,
79,GUYANA,1963,1332.00,
79,GUYANA,1964,1542.00,
79,GUYANA,1965,1575.00,
79,GUYANA,1966,1716.00,0.00
79,GUYANA,1967,1777.00,0.00
79,GUYANA,1968,1742.00,0.00
79,GUYANA,1969,1781.00,0.00
79,GUYANA,1970,1816.00,0.00
79,GUYANA,1971,1729.00,0.00
79,GUYANA,1972,1728.00,0.00
79,GUYANA,1973,1998.00,0.00
79,GUYANA,1974,1935.00,0.00
79,GUYANA,1975,2426.00,0.00
79,GUYANA,1976,2652.00,0.00
79,GUYANA,1977,2249.00,0.00
79,GUYANA,1978,1873.00,0.00
79,GUYANA,1979,1887.00,0.00
79,GUYANA,1980,1927.00,0.00
79,GUYANA,1981,1974.00,0.00
79,GUYANA,1982,1529.00,0.00
79,GUYANA,1983,1407.00,0.00
79,GUYANA,1984,1190.00,0.00
79,GUYANA,1985,1265.00,0.00
79,GUYANA,1986,1401.00,0.00
79,GUYANA,1987,1330.00,0.00
79,GUYANA,1988,1480.00,0.00
79,GUYANA,1989,1117.00,1.00
79,GUYANA,1990,1094.00,1.00
79,GUYANA,1991,,1.00
79,GUYANA,1992,,1.00
80,PARAGUAY,1950,1253.00,0.00
80,PARAGUAY,1951,1200.00,0.00
80,PARAGUAY,1952,1179.00,0.00
80,PARAGUAY,1953,1137.00,0.00
80,PARAGUAY,1954,1165.00,0.00
80,PARAGUAY,1955,1249.00,0.00
80,PARAGUAY,1956,1192.00,0.00
80,PARAGUAY,1957,1206.00,0.00
80,PARAGUAY,1958,1252.00,0.00
80,PARAGUAY,1959,1211.00,0.00
80,PARAGUAY,1960,1177.00,0.00
80,PARAGUAY,1961,1208.00,0.00
80,PARAGUAY,1962,1236.00,0.00
80,PARAGUAY,1963,1245.00,0.00
80,PARAGUAY,1964,1272.00,0.00
80,PARAGUAY,1965,1277.00,0.00
80,PARAGUAY,1966,1275.00,0.00
80,PARAGUAY,1967,1319.00,0.00
80,PARAGUAY,1968,1351.00,0.00
80,PARAGUAY,1969,1381.00,0.00
80,PARAGUAY,1970,1394.00,0.00
80,PARAGUAY,1971,1448.00,0.00
80,PARAGUAY,1972,1471.00,0.00
80,PARAGUAY,1973,1522.00,0.00
80,PARAGUAY,1974,1615.00,0.00
80,PARAGUAY,1975,1647.00,0.00
80,PARAGUAY,1976,1742.00,0.00
80,PARAGUAY,1977,1935.00,0.00
80,PARAGUAY,1978,2057.00,0.00
80,PARAGUAY,1979,2028.00,0.00
80,PARAGUAY,1980,2534.00,0.00
80,PARAGUAY,1981,2620.00,0.00
80,PARAGUAY,1982,2414.00,0.00
80,PARAGUAY,1983,2075.00,0.00
80,PARAGUAY,1984,2144.00,0.00
80,PARAGUAY,1985,2072.00,0.00
80,PARAGUAY,1986,1998.00,0.00
80,PARAGUAY,1987,2053.00,0.00
80,PARAGUAY,1988,2012.00,0.00
80,PARAGUAY,1989,2015.00,0.00
80,PARAGUAY,1990,2128.00,1.00
80,PARAGUAY,1991,2146.00,1.00
80,PARAGUAY,1992,2178.00,1.00
81,PERU,1950,1504.00,1.00
81,PERU,1951,1633.00,1.00
81,PERU,1952,1636.00,1.00
81,PERU,1953,1639.00,1.00
81,PERU,1954,1747.00,1.00
81,PERU,1955,1831.00,1.00
81,PERU,1956,1867.00,1.00
81,PERU,1957,1853.00,1.00
81,PERU,1958,1832.00,1.00
81,PERU,1959,1810.00,1.00
81,PERU,1960,2019.00,1.00
81,PERU,1961,2134.00,1.00
81,PERU,1962,2276.00,1.00
81,PERU,1963,2334.00,1.00
81,PERU,1964,2426.00,1.00
81,PERU,1965,2501.00,1.00
81,PERU,1966,2640.00,1.00
81,PERU,1967,2678.00,1.00
81,PERU,1968,2559.00,0.00
81,PERU,1969,2605.00,0.00
81,PERU,1970,2736.00,0.00
81,PERU,1971,2796.00,0.00
81,PERU,1972,2784.00,0.00
81,PERU,1973,2928.00,0.00
81,PERU,1974,3138.00,0.00
81,PERU,1975,3164.00,0.00
81,PERU,1976,3105.00,0.00
81,PERU,1977,3044.00,0.00
81,PERU,1978,2796.00,0.00
81,PERU,1979,2798.00,0.00
81,PERU,1980,2875.00,0.00
81,PERU,1981,3062.00,0.00
81,PERU,1982,2977.00,0.00
81,PERU,1983,2563.00,0.00
81,PERU,1984,2571.00,0.00
81,PERU,1985,2565.00,0.00
81,PERU,1986,2838.00,0.00
81,PERU,1987,3036.00,0.00
81,PERU,1988,2724.00,0.00
81,PERU,1989,2246.00,0.00
81,PERU,1990,2188.00,0.00
81,PERU,1991,2170.00,0.00
81,PERU,1992,2092.00,1.00
82,SURINAME,1950,,
82,SURINAME,1951,,
82,SURINAME,1952,,
82,SURINAME,1953,,
82,SURINAME,1954,
82,SURINAME,1955,
82,SURINAME,1956,
82,SURINAME,1957,
82,SURINAME,1958,
82,SURINAME,1959,
82,SURINAME,1960,1983.00
82,SURINAME,1961,2059.00
82,SURINAME,1962,2085.00
82,SURINAME,1963,2090.00
82,SURINAME,1964,1902.00
82,SURINAME,1965,2272.00
82,SURINAME,1966,2719.00
82,SURINAME,1967,2803.00
82,SURINAME,1968,3007.00
82,SURINAME,1969,2782.00
82,SURINAME,1970,2970.00
82,SURINAME,1971,2878.00
82,SURINAME,1972,2489.00
82,SURINAME,1973,2484.00
82,SURINAME,1974,2292.00
82,SURINAME,1975,2427.00
82,SURINAME,1976,2777.00
82,SURINAME,1977,3251.00
82,SURINAME,1978,3823.00
82,SURINAME,1979,3712.00
82,SURINAME,1980,3737.00
82,SURINAME,1981,3976.00
82,SURINAME,1982,3727.00
82,SURINAME,1983,3699.00
82,SURINAME,1984,3277.00
82,SURINAME,1985,3396.00
82,SURINAME,1986,3353.00,
82,SURINAME,1987,2806.00,
82,SURINAME,1988,3055.00,
82,SURINAME,1989,2465.00,
82,SURINAME,1990,,
82,SURINAME,1991,,
82,SURINAME,1992,,
83,URUGUAY,1950,3451.00,0.00
83,URUGUAY,1951,4046.00,0.00
83,URUGUAY,1952,3757.00,0.00
83,URUGUAY,1953,3921.00,0.00
83,URUGUAY,1954,4268.00,0.00
83,URUGUAY,1955,4285.00,0.00
83,URUGUAY,1956,4185.00,0.00
83,URUGUAY,1957,4367.00,0.00
83,URUGUAY,1958,3953.00,0.00
83,URUGUAY,1959,3828.00,0.00
83,URUGUAY,1960,3968.00,0.00
83,URUGUAY,1961,3915.00,0.00
83,URUGUAY,1962,3904.00,0.00
83,URUGUAY,1963,3799.00,0.00
83,URUGUAY,1964,3886.00,0.00
83,URUGUAY,1965,3698.00,0.00
83,URUGUAY,1966,3872.00,0.00
83,URUGUAY,1967,3705.00,0.00
83,URUGUAY,1968,3672.00,0.00
83,URUGUAY,1969,3904.00,0.00
83,URUGUAY,1970,4121.00,0.00
83,URUGUAY,1971,4104.00,0.00
83,URUGUAY,1972,4026.00,0.00
83,URUGUAY,1973,4098.00,0.00
83,URUGUAY,1974,4142.00,0.00
83,URUGUAY,1975,4310.00,0.00
83,URUGUAY,1976,4358.00,0.00
83,URUGUAY,1977,4355.00,0.00
83,URUGUAY,1978,4542.00,0.00
83,URUGUAY,1979,4816.00,0.00
83,URUGUAY,1980,5091.00,0.00
83,URUGUAY,1981,5162.00,0.00
83,URUGUAY,1982,4655.00,0.00
83,URUGUAY,1983,4056.00,0.00
83,URUGUAY,1984,3952.00,0.00
83,URUGUAY,1985,3969.00,0.00
83,URUGUAY,1986,4316.00,0.00
83,URUGUAY,1987,4767.00,0.00
83,URUGUAY,1988,4687.00,0.00
83,URUGUAY,1989,4676.00,0.00
83,URUGUAY,1990,4602.00,0.00
83,URUGUAY,1991,4766.00,1.00
83,URUGUAY,1992,5185.00,1.00
84,VENEZUELA,1950,4799.00,1.00
84,VENEZUELA,1951,5102.00,1.00
84,VENEZUELA,1952,5360.00,1.00
84,VENEZUELA,1953,5395.00,1.00
84,VENEZUELA,1954,5669.00,1.00
84,VENEZUELA,1955,6003.00,1.00
84,VENEZUELA,1956,6445.00,1.00
84,VENEZUELA,1957,7021.00,1.00
84,VENEZUELA,1958,6588.00,1.00
84,VENEZUELA,1959,6759.00,1.00
84,VENEZUELA,1960,6338.00,0.00
84,VENEZUELA,1961,6387.00,0.00
84,VENEZUELA,1962,6749.00,0.00
84,VENEZUELA,1963,6942.00,0.00
84,VENEZUELA,1964,7404.00,0.00
84,VENEZUELA,1965,7512.00,0.00
84,VENEZUELA,1966,7322.00,0.00
84,VENEZUELA,1967,7390.00,0.00
84,VENEZUELA,1968,7526.00,0.00
84,VENEZUELA,1969,7607.00,0.00
84,VENEZUELA,1970,7753.00,0.00
84,VENEZUELA,1971,7589.00,0.00
84,VENEZUELA,1972,7494.00,0.00
84,VENEZUELA,1973,7377.00,0.00
84,VENEZUELA,1974,7415.00,0.00
84,VENEZUELA,1975,7401.00,0.00
84,VENEZUELA,1976,7803.00,0.00
84,VENEZUELA,1977,8169.00,0.00
84,VENEZUELA,1978,8257.00,0.00
84,VENEZUELA,1979,8092.00,0.00
84,VENEZUELA,1980,7401.00,0.00
84,VENEZUELA,1981,7209.00,0.00
84,VENEZUELA,1982,6857.00,0.00
84,VENEZUELA,1983,6530.00,0.00
84,VENEZUELA,1984,6374.00,0.00
84,VENEZUELA,1985,6225.00,0.00
84,VENEZUELA,1986,6382.00,0.00
84,VENEZUELA,1987,6483.00,0.00
84,VENEZUELA,1988,6776.00,0.00
84,VENEZUELA,1989,5907.00,0.00
84,VENEZUELA,1990,6055.00,1.00
84,VENEZUELA,1991,6621.00,1.00
84,VENEZUELA,1992,7082.00,1.00
85,BAHRAIN,1950,,
85,BAHRAIN,1951,,
85,BAHRAIN,1952,,
85,BAHRAIN,1953
85,BAHRAIN,1954
85,BAHRAIN,1955
85,BAHRAIN,1956
85,BAHRAIN,1957
85,BAHRAIN,1958
85,BAHRAIN,1959
85,BAHRAIN,1960
85,BAHRAIN,1961
85,BAHRAIN,1962
85,BAHRAIN,1963
85,BAHRAIN,1964
85,BAHRAIN,1965
85,BAHRAIN,1966
85,BAHRAIN,1967
85,BAHRAIN,1968
85,BAHRAIN,1969,
85,BAHRAIN,1970,
85,BAHRAIN,1971,
85,BAHRAIN,1972,
85,BAHRAIN,1973,
85,BAHRAIN,1974,
85,BAHRAIN,1975,10151.00
85,BAHRAIN,1976,12607.00
85,BAHRAIN,1977,13432.00
85,BAHRAIN,1978,13046.00
85,BAHRAIN,1979,12859.00
85,BAHRAIN,1980,12724.00
85,BAHRAIN,1981,11463.00
85,BAHRAIN,1982,10182.00
85,BAHRAIN,1983,10294.00
85,BAHRAIN,1984,10348.00
85,BAHRAIN,1985,9547.00
85,BAHRAIN,1986,9119.00
85,BAHRAIN,1987,8855.00
85,BAHRAIN,1988,9211.00
85,BAHRAIN,1989,
85,BAHRAIN,1990,
85,BAHRAIN,1991,
85,BAHRAIN,1992,
86,BANGLADESH,1950,
86,BANGLADESH,1951,
86,BANGLADESH,1952,
86,BANGLADESH,1953,
86,BANGLADESH,1954,
86,BANGLADESH,1955,
86,BANGLADESH,1956,
86,BANGLADESH,1957,
86,BANGLADESH,1958,,
86,BANGLADESH,1959,936.00,
86,BANGLADESH,1960,952.00,
86,BANGLADESH,1961,972.00,
86,BANGLADESH,1962,965.00,
86,BANGLADESH,1963,1072.00,
86,BANGLADESH,1964,1074.00,
86,BANGLADESH,1965,1136.00,
86,BANGLADESH,1966,1075.00,
86,BANGLADESH,1967,1150.00,
86,BANGLADESH,1968,1129.00,
86,BANGLADESH,1969,1175.00,
86,BANGLADESH,1970,1280.00,
86,BANGLADESH,1971,1010.00,0.00
86,BANGLADESH,1972,894.00,0.00
86,BANGLADESH,1973,756.00,0.00
86,BANGLADESH,1974,968.00,0.00
86,BANGLADESH,1975,957.00,0.00
86,BANGLADESH,1976,994.00,0.00
86,BANGLADESH,1977,947.00,0.00
86,BANGLADESH,1978,1008.00,0.00
86,BANGLADESH,1979,1089.00,0.00
86,BANGLADESH,1980,1085.00,0.00
86,BANGLADESH,1981,1084.00,0.00
86,BANGLADESH,1982,1181.00,0.00
86,BANGLADESH,1983,1068.00,0.00
86,BANGLADESH,1984,1140.00,0.00
86,BANGLADESH,1985,1216.00,0.00
86,BANGLADESH,1986,1261.00,0.00
86,BANGLADESH,1987,1251.00,0.00
86,BANGLADESH,1988,1298.00,0.00
