countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,cgdpe,cgdpo,ck,ctfp,rgdpna,rkna,rtfpna,labsh,xr,pl_gdpe,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_k,pl_gdpo_old,nom_p,nom_pp,pl_gdpe_old,nominal_gdpe,nominal_gdpo,nominal_gdp,timber,oil,ng,coal,bauxite,copper,nickel,lead,phosphate,tin,zinc,gold,silver,iron,countrycode_1,phi_NR_timber,phi_NR_oil,phi_NR_ng,phi_NR_coal,phi_NR_nickel,phi_NR_lead,phi_NR_bauxite,phi_NR_copper,phi_NR_phosphate,phi_NR_tin,phi_NR_zinc,phi_NR_silver,phi_NR_iron,phi_NR_gold,tag_phi_NR_subsoil,phi_NR_subsoil,nominal_gdp_serb,nominal_gdp_mont,mnominal_gdp_serb,mnominal_gdp_mont,share_serb,phi_NR_timber_serb,phi_NR_subsoil_serb,mphi_NR_timber_serb,mphi_NR_subsoil_serb,share_mont,phi_NR_timber_mont,phi_NR_subsoil_mont,mphi_NR_timber_mont,mphi_NR_subsoil_mont
ALB,Albania,Lek,2002.0,14279.245,15298.691,3.089778,0.92,,2.9455626,13833.178,14945.496,51509.875,,14710.372975979719,67706.945,,,140.154515875,0.32118657,0.29728225,0,1,0,0,,,0.648897,0.23279358,0.26514694,0.041058447,-0.21295068,0.025054682,0.3428259708012949,0.48401877840599133,0.12526484115723943,0.5381691,0.4724627,0.6004808,0.32243964,0.9110893,0.9110893,0.3525303,4.8766147e9,4.8190203e9,4.8190203e9,0.0,5.4248943395337716e7,1.0181360331801566e6,121153.5193187243,,0.0,,,,,,,,,ALB,0.0,0.011257255656388247,0.00021127448575293414,2.5140695012306265e-5,,,,0.0,,,,,,,0,0.011493670837153486,,,,,,,,,,,,,,
ALB,Albania,Lek,2003.0,15176.84,15852.076,3.1067009999999997,0.92599994,,2.9613647,14781.939,15673.197,56892.43,,15554.729488197729,69869.57,,,121.86325,0.38531515,0.3634042,0,1,0,0,,,0.67801845,0.26705757,0.24845324,0.047758337,-0.224599,-0.016688623,0.4029846916890172,0.5507429418843549,0.15928066668299748,0.59746844,0.5296111,0.65110546,0.38601932,0.93230075,0.93230075,0.4132949,6.1093e9,6.050157e9,6.050157e9,0.0,6.2145847648929745e7,1.7696278317196209e6,134802.67257422538,,0.0,,,,,,,,,ALB,0.0,0.010271774281842666,0.00029249287503448583,2.228085507971074e-5,,,,0.0,,,,,,,0,0.010586548011956864,,,,,,,,,,,,,,
ALB,Albania,Lek,2004.0,16226.539,16503.998,3.1248609999999997,0.931,,2.9772518,15862.788,16413.027,67390.836,,16437.184382662537,72028.64,,,102.7800511961723,0.46064255,0.44519976,0,1,0,0,,75.0,0.6979844,0.26854074,0.25287867,0.057768043,-0.24778128,-0.029390598,0.49743293024512525,0.616714974826511,0.19335662063594972,0.63561076,0.565591,0.6505158,0.4599762,0.95921636,0.95921636,0.480228,7.617755e9,7.549602e9,7.549602e9,0.0,9.553771279321131e7,2.2521870879999995e6,861837.9885473631,,0.0,,,,,,,,,ALB,0.0,0.012654669136913772,0.0002983186597187879,0.0001141567479043222,,,,0.0,,,,,,,0,0.013067144544536882,,,,,,,,,,,,,,
ALB,Albania,Lek,2005.0,16873.537,17383.873,3.1418,0.9319999,,2.993224,16873.537,17383.873,74274.016,,17383.873313565346,74274.016,,,99.87025448089923,0.48351172,0.46931735,1,1,0,0,0.6747922112724035,77.22222222222221,0.7009897,0.27244526,0.24824291,0.058908783,-0.2617218,-0.01886493,0.5223154047734968,0.637110873735338,0.20536336706533864,0.6427664,0.5746148,0.6443644,0.46931735,0.97957397,0.97957397,0.49359387,8.328675e9,8.158553e9,8.158553e9,0.0,1.4944328560427722e8,3.8436421317432364e6,613953.684831393,,0.0,,,,,,,,,ALB,0.0,0.018317376131815055,0.00047111811252373336,7.525276580407696e-5,,,,0.0,,,,,,,0,0.018863747010142866,,,,,,,,,,,,,,
ALB,Albania,Lek,2006.0,18163.977,18567.646,3.1566069999999997,0.935,,2.9954212,17988.266,18679.139,92907.62,,18327.99341948964,76997.766,,,98.10337709126985,0.49991727,0.48142716,1,1,0,0,,82.22222222222221,0.6855088,0.3147515,0.21685293,0.06372615,-0.26882845,-0.012010895,0.5426698873761492,0.5962121320705029,0.22500181015585183,0.6658797,0.6088655,0.5490547,0.46638268,1.0190394,1.0190394,0.49057698,8.824629e9,8.711627e9,8.711627e9,0.0,2.050245108259533e8,3.6838515688864593e6,649722.9089358477,,0.0,,,,,,,,,ALB,0.0,0.023534583914408883,0.00042286609306817777,7.45811233001558e-5,,,,0.0,,,,,,,0,0.024032031130777218,,,,,,,,,,,,,,
ALB,Albania,Lek,2007.0,19387.672,19507.875,3.1696649999999997,0.939,,2.99762,18920.469,19603.693,100755.06,,19410.31939384686,79859.3,,,90.42789383107079,0.5655788,0.5458674,1,1,0,0,,83.33333333333333,0.71353877,0.31765974,0.21454073,0.07401275,-0.32088637,0.0011343138,0.613947357888691,0.6642574664659128,0.25860193588093505,0.74276173,0.6678047,0.58761287,0.51391023,1.0598792,1.0598792,0.5336257,1.0096449e10,1.0074539e10,1.0074539e10,0.0,2.5503158091154858e8,3.643427449225915e6,1.0550133133156833e6,,0.0,,,,,,,,,ALB,0.0,0.025314466568547984,0.0003616470635860101,0.00010472075322532547,,,,0.0,,,,,,,0,0.02578083438535932,,,,,,,,,,,,,,
ALB,Albania,Lek,2008.0,21505.219,22075.824,3.181397,0.974,,2.9998207,21155.627,22086.002,114786.82,,20873.132934197394,83530.2,,,83.8946041005291,0.6138166,0.58795947,1,0,0,0,,78.88888888888889,0.6969643,0.34909973,0.20291077,0.07513436,-0.32019705,-0.003912155,0.6687174092113357,0.6895026905440587,0.2950268084781165,0.81650436,0.742447,0.5889541,0.5416156,1.0891174,1.0891174,0.5635909,1.1923118e10,1.1962123e10,1.1962123e10,0.0,3.192679225226562e8,5.365054426136123e6,3.2145523243950424e6,,0.0,,,,,,,,,ALB,0.0,0.026689904081116832,0.00044850352297256873,0.00026872757063699845,,,,0.0,,,,,,,0,0.0274071351747264,,,,,,,,,,,,,,
ALB,Albania,Lek,2009.0,22915.678,23589.04,3.192723,0.899,,3.0020227,22516.395,23960.547,120231.945,,21562.456440697133,87558.0,,,94.9781198203843,0.5382205,0.50578094,1,0,0,0,,78.88888888888889,0.60101324,0.36405012,0.20431036,0.059861094,-0.27039796,0.04116315,0.5984896258964458,0.5938470181191109,0.26181105800519094,0.7584965,0.70201737,0.5262412,0.46186462,1.0920544,1.0920544,0.4928514,1.1097236e10,1.1066529e10,1.1066529e10,,,,,,,,,,,,,,,ALB,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1970.0,14200.9,30665.893,5.926333,2.545808,,,13817.759,13447.63,29250.314,,19990.933521634794,39665.555,,,2.862511e-8,0.20731422,0.21302028,0,0,0,0,,,0.29522637,0.31290257,0.4134176,0.08598403,-0.09418109,-0.013349429,0.33581945491655,0.16662698314480365,0.14634199421540617,0.36609867,0.29088414,0.25462997,0.881165,0.24058214,0.24058214,0.8617191,1.1907026e10,1.1849582e10,1.1849582e10,0.0,3.548191767176618e7,7.68241577016479e6,,,,,,,,,,,1.8847916601969942e7,AGO,0.0,0.002994360388858431,0.0006483280212114229,,,,,,,,,,0.001590597650542283,,0,0.005233286060612137,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1971.0,15048.731,32498.35,6.047736,2.566327,,,14704.292,14456.98,31518.564,,21191.676041966784,42186.348,,,2.819112e-8,0.20505127,0.20855904,0,0,0,0,,,0.2892704,0.3104211,0.41081002,0.0844487,-0.10136965,0.0064193998,0.3356642267167822,0.1642970427916881,0.14387582133998164,0.35154417,0.29270956,0.24953553,0.8214948,0.25260025,0.25260025,0.811762,1.1936385e10,1.1876335e10,1.1876335e10,0.0,6.07687806980829e7,461686.3841054988,,,,,,,,,,,2.009965913462174e7,AGO,0.0,0.005116795946370294,3.8874484423543834e-5,,,,,,,,,,0.0016924126698283695,,0,0.006848083100622208,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1972.0,15081.864,32144.406,6.179685,2.5969267,,,14832.501,14392.139,33836.945,,21227.412432105048,44648.04,,,2.7052815e-8,0.20934011,0.21574537,0,0,0,0,,,0.2880344,0.31528422,0.42179456,0.09794051,-0.09018688,-0.03286678,0.34860044714354,0.16793581110188097,0.1451912130179582,0.36577874,0.3058718,0.25291935,0.8147612,0.2636209,0.2636209,0.7940952,1.1778418e10,1.1726157e10,1.1726157e10,0.0,8.137890004164052e7,661455.4294180914,,,,,,,,,,,1.4388742311598247e7,AGO,0.0,0.0069399464316936745,5.640854379655672e-5,,,,,,,,,,0.0012270637820226186,,0,0.008223418757512849,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1973.0,16312.406,33946.2,6.322194,2.6401596,,,16085.065,15559.215,36488.29,,22949.906167740366,47387.824,,,2.451462e-8,0.2358495,0.24382041,0,0,0,0,,,0.28580406,0.31722286,0.4267124,0.13398787,-0.105069764,-0.058657426,0.39720680597976876,0.18882995035208222,0.1627302380539499,0.37387112,0.33154532,0.28130925,0.8726871,0.27883863,0.27883863,0.84582794,1.3605198e10,1.3578326e10,1.3578326e10,0.0,1.5252039955969495e8,966103.5696914108,,,,,,,,,,,1.4714017040481936e7,AGO,0.0,0.0112326364369196,7.115041784627973e-5,,,,,,,,,,0.0010836399879590236,,0,0.012387426842724904,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1974.0,16857.604,28103.35,6.4747959999999996,2.7674322,,,16885.785,16498.115,39504.91,,23671.78114127717,50162.12,,,2.54076008333333e-8,0.25173223,0.2576474,0,0,0,0,,,0.2769848,0.3194138,0.42358333,0.24390167,-0.12498953,-0.13889405,0.4313651498720336,0.19802661236197142,0.17476680091786018,0.3055042,0.3027632,0.29877913,0.84542596,0.3054797,0.3054797,0.8240555,1.3914825e10,1.3947936e10,1.3947936e10,0.0,6.656516777703165e8,2.3725205074805547e6,,,,,,,,,,,1.760266274583912e7,AGO,0.0,0.0477240281277221,0.00017009832501566725,,,,,,,,,,0.0012620263721397826,,0,0.04915615282487755,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1975.0,15928.367,26826.71,6.6374189999999995,2.9380546,,,16177.773,15436.139,42230.344,,22478.1858851734,52580.24,,,2.55521808333333e-8,0.19352776,0.20282586,0,0,0,0,,,0.28120768,0.33034983,0.4261122,0.23661396,-0.09277199,-0.18151169,0.3366424223352868,0.1489805389779496,0.13361682021541157,0.25636387,0.23537308,0.22724807,0.6080836,0.3337668,0.3337668,0.5798293,9.380347e9,9.386463e9,9.386463e9,0.0,5.670354790534413e8,2.294344344321013e6,,,,,,,,,,,1.4354900686728647e7,AGO,0.0,0.06040991852184792,0.00024443118644509415,,,,,,,,,,0.0015293194392740415,,0,0.06218366914756705,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1976.0,15096.085,25893.566,6.80885,3.0409925,,,15267.772,14874.108,43977.01,,21298.88519893834,54709.21,,,2.93836233333333e-8,0.19615604,0.20134756,0,0,0,0,,,0.2755784,0.32206824,0.4187067,0.12673429,-0.06523148,-0.07785618,0.34071724086941363,0.15222191298274804,0.13480480140875192,0.26419058,0.24255352,0.22921559,0.57097596,0.35279173,0.35279173,0.5560109,8.489048e9,8.492758e9,8.492758e9,0.0,6.111288913352156e8,2.1536387374063353e6,,,,,,,,,,,0.0,AGO,0.0,0.07195882541147108,0.0002535853174373943,,,,,,,,,,0.0,,0,0.07221241072890848,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1977.0,15285.222,26770.686,6.989987999999999,3.0690691,,,15411.213,15325.082,46820.523,,21456.12528829706,56888.43,,,2.9918e-8,0.21254785,0.21374242,0,0,0,0,,,0.26912838,0.31839916,0.41865706,0.10314589,-0.13249026,0.023159781,0.36902858918201203,0.16766142651651716,0.14609342607621986,0.29478166,0.26776078,0.2430716,0.5700061,0.37612498,0.37612498,0.565099,8.708861e9,8.73539e9,8.73539e9,0.0,6.124482497917703e8,2.958978483748589e6,,,,,,,,,,,0.0,AGO,0.0,0.07011115372130622,0.00033873457129262674,,,,,,,,,,0.0,,0,0.07044988829259885,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1978.0,14475.388,24679.973,7.185187999999999,3.157042,,,14664.183,14064.736,49882.94,,20319.708257091926,58748.016,,,2.9918e-8,0.24844833,0.25903735,0,0,0,0,,,0.27639508,0.3271123,0.44226015,0.1955325,-0.12288314,-0.1184169,0.4372508545834438,0.19559710938708152,0.16954497971712987,0.35547757,0.32237855,0.27669978,0.6454726,0.40297973,0.40297973,0.6165281,9.040881e9,9.078402e9,9.078402e9,0.0,5.689942399303548e8,3.678091953677624e6,,,,,,,,,,,0.0,AGO,0.0,0.06267559388997385,0.0004051475066019927,,,,,,,,,,0.0,,0,0.06308074139657584,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1979.0,14658.44,23886.287,7.400231,3.2410758,,,14821.087,14523.997,52604.73,,20384.033759697,60538.67,,,2.9918e-8,0.27288067,0.27846244,0,0,0,0,,,0.26185828,0.3143131,0.4432548,0.21285045,-0.16525637,-0.067020245,0.4832447023167428,0.21670377858641074,0.1884406684570402,0.35635298,0.3443529,0.29919982,0.64040405,0.43845466,0.43845466,0.62236917,9.224188e9,9.301226e9,9.301226e9,0.0,1.5743142618550863e9,5.168166216721986e6,,,,,,,,,,,0.0,AGO,0.0,0.16925878135879407,0.0005556435185128069,,,,,,,,,,0.0,,0,0.16981442487730689,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1980.0,14440.202,20832.707,7.63842,3.283124,,,14697.791,14462.312,54559.26,,20940.967931351377,62148.492,,,2.9918e-8,0.36671263,0.37268355,0,0,0,0,,,0.2888128,0.30466223,0.37983772,0.31358778,-0.20245716,-0.08444335,0.6215844668106114,0.27937609767923055,0.24297002802389803,0.419311,0.41620004,0.3841903,0.78510034,0.48233196,0.48233196,0.760291,1.1174599e10,1.1354366e10,1.1354366e10,0.0,1.8534504475416832e9,6.588409260217199e6,,,,,,,,,,,0.0,AGO,0.0,0.16323680735472593,0.0005802533834182693,,,,,,,,,,0.0,,0,0.1638170607381442,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1981.0,14288.297,20149.566,7.9033679999999995,3.4483266,,,14601.19,14210.405,57011.24,,20019.565087035604,63814.375,,,2.9918e-8,0.3454847,0.35498554,0,0,0,0,,,0.29177475,0.3148753,0.41107333,0.3017385,-0.2314076,-0.0880543,0.564946533429544,0.27927455958562647,0.24042930755616365,0.437159,0.4203494,0.3775153,0.683433,0.5256071,0.5256071,0.657306,9.59745e9,9.71186e9,9.71186e9,0.0,1.4789673270742931e9,8.250481357238276e6,,,,,,,,,,,0.0,AGO,0.0,0.15228466750264907,0.000849526414291586,,,,,,,,,,0.0,,0,0.15313419391694066,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1982.0,14408.002,20804.697,8.191773999999999,3.625311,,,14797.722,14422.113,59154.48,,20019.565087035604,65964.22,,,2.9918e-8,0.34089628,0.34977454,0,0,0,0,,,0.26458302,0.35406798,0.461285,0.21460299,-0.13627504,-0.15826394,0.6031140193676604,0.27763316957707307,0.2390526997002521,0.44711637,0.43270895,0.37610036,0.63407815,0.5560174,0.5560174,0.6131036,9.072537e9,9.144747e9,9.144747e9,0.0,1.2980438037070858e9,7.999290585107259e6,,,,,,,,,,,0.0,AGO,0.0,0.14194420059642243,0.0008747415951594207,,,,,,,,,,0.0,,0,0.14281894219158187,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1983.0,14831.9,21778.617,8.491681999999999,3.769478,,,15133.934,14712.258,57887.73,,20860.387106626844,67510.695,,,2.9918e-8,0.34736747,0.35732353,0,0,0,0,,,0.29400846,0.29470927,0.4557714,0.22188622,-0.095406376,-0.17096893,0.5785745427651976,0.2828253681543941,0.23995461365181447,0.44293442,0.44743136,0.39334008,0.6227512,0.57610327,0.57610327,0.6029604,9.125163e9,9.162076e9,9.162076e9,0.0,1.5603829615154936e9,8.2814667876201775e6,,,,,,,,,,,0.0,AGO,0.0,0.17030888351789183,0.0009038853904943066,,,,,,,,,,0.0,,0,0.17121276890838613,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1984.0,16465.984,23928.041,8.786652,3.9140463,,,16630.967,16005.182,58101.844,,22112.010784518734,69254.09,,,2.9918e-8,0.3350696,0.34817046,0,1,0,0,,,0.22942676,0.28648072,0.5012214,0.27755663,-0.11282026,-0.18186526,0.597636612656377,0.2827175956534601,0.2448059849744151,0.43593988,0.4459872,0.40200922,0.5844863,0.5961006,0.5961006,0.5621024,9.348306e9,9.354809e9,9.354809e9,0.0,1.7089210430697134e9,8.95551588091397e6,,,,,,,,,,,0.0,AGO,0.0,0.18267834011665704,0.0009573167716836335,,,,,,,,,,0.0,,0,0.1836356568883407,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1985.0,16145.958,24720.068,9.065562,4.079772,,,16459.508,17088.988,58107.97,,22885.931049110404,71058.875,,,2.9918e-8,0.41711044,0.40174598,0,1,0,0,,,0.27565655,0.21446554,0.432326,0.3298263,-0.0883045,-0.16396987,0.6845734908306386,0.333535658801196,0.28803184023820355,0.37029123,0.44475994,0.3659884,0.6543681,0.609409,0.609409,0.68445075,1.1265722e10,1.1182489e10,1.1182489e10,0.0,1.7584095454353778e9,7.7846094457441885e6,,,,,,,,,,,0.0,AGO,0.0,0.15724671064804832,0.0006961428480643938,,,,,,,,,,0.0,,0,0.15794285349611273,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1986.0,16276.395,25838.336,9.32255,4.2134466,,,16640.354,16944.512,60114.977,,23612.826282772246,72301.37,,,2.9918e-8,0.38718995,0.38023978,0,1,0,0,,,0.30497915,0.22014858,0.4843618,0.21155931,-0.11809745,-0.10295138,0.6092507705254924,0.3133595673325034,0.28092583475438043,0.4086687,0.4905768,0.40160763,0.6055068,0.6239709,0.6239709,0.62052566,1.0325766e10,1.0260017e10,1.0260017e10,0.0,8.696415974469675e8,5.786502004708436e6,,,,,,,,,,,0.0,AGO,0.0,0.08476024791805022,0.0005639856073320955,,,,,,,,,,0.0,,0,0.0853242335253823,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1987.0,18705.408,29871.32,9.562795999999999,4.3445563,,,19136.705,19526.008,61350.082,,25265.812907128282,73918.96,,,2.9918e-8,0.3876954,0.37996563,0,1,0,0,,,0.2570148,0.21813056,0.439654,0.27086645,-0.08984135,-0.09582441,0.6207628844875333,0.3203002543670235,0.28488532473494854,0.4102578,0.5500019,0.41237378,0.5876969,0.6445315,0.6445315,0.60151505,1.1511015e10,1.1475375e10,1.1475375e10,0.0,1.664266286975234e9,4.614507356612994e6,,,,,,,,,,,0.0,AGO,0.0,0.14502935824687044,0.0004021225724468479,,,,,,,,,,0.0,,0,0.14543148081931728,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1988.0,18192.775,29002.514,9.79968,4.4639826,,,18571.354,18552.598,62264.38,,26673.84517151422,74846.79,,,2.9918e-8,0.4313037,0.4317397,0,1,0,0,,,0.27054203,0.16972111,0.4900079,0.29817078,-0.1133765,-0.115065314,0.7255030605299609,0.36951396899745137,0.2902727504377326,0.487703,0.5753407,0.45853788,0.645117,0.66849136,0.66849136,0.64518964,1.1982045e10,1.1968596e10,1.1968596e10,0.0,1.5085444963195944e9,4.1341056667501456e6,,,,,,,,,,,0.0,AGO,0.0,0.12604189333092494,0.00034541275165469315,,,,,,,,,,0.0,,0,0.12638730608257964,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1989.0,18624.404,28725.574,10.052567,4.612678,,,18933.686,18554.201,62526.164,,26777.19952043137,75253.27,,,2.9918e-8,0.49229774,0.5023666,0,1,0,0,,,0.29684007,0.15225145,0.4616556,0.30327547,-0.12185571,-0.0921669,0.815543262726408,0.4010862727287855,0.3145350549764504,0.56144017,0.5741349,0.4989824,0.7228985,0.69608426,0.69608426,0.70723873,1.3390636e10,1.3412805e10,1.3412805e10,0.0,2.010466069708695e9,4.817161779787863e6,,,,,,,,,,,0.0,AGO,0.0,0.14989154978889072,0.0003591464962454378,,,,,,,,,,0.0,,0,0.15025069628513615,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1990.0,19628.227,30637.38,10.335052,4.789904,,,19417.773,19586.521,63069.844,,26658.13713171436,75879.59,,,2.9918e-8,0.53028107,0.52571243,0,1,0,0,,,0.28336155,0.14572664,0.4125823,0.3669779,-0.118030824,-0.09061762,0.8296932267086201,0.421082018117001,0.3632145793072051,0.54402137,0.6152166,0.5040678,0.72788846,0.7227717,0.7227717,0.73367715,1.4246377e10,1.4256803e10,1.4256803e10,0.0,3.0043161997204013e9,2.0468895998805206e7,,,,,,,,,,,0.0,AGO,0.0,0.2107286071424614,0.0014357283510881944,,,,,,,,,,0.0,,0,0.21216433549354957,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1991.0,21623.76,34930.367,10.653514999999999,4.9584084,,,21303.742,21478.79,65386.527,,26922.415052264136,79911.12,,,5.50983333333333e-8,0.57114637,0.56649166,0,1,0,0,,,0.12654395,0.29645354,0.4365236,0.27471134,-0.12082815,-0.013404282,1.2579907063015499,0.31246740963584874,0.5477119062737003,0.5778645,0.6254602,0.39676118,0.75727266,0.7486237,0.7486237,0.7629285,1.6253232e10,1.62653e10,1.62653e10,0.0,2.4994539794705915e9,2.514885536602922e7,,,,,,,,,,,0.0,AGO,0.0,0.15366786867675133,0.0015461660968753442,,,,,,,,,,0.0,,0,0.1552140347736267,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1992.0,23706.28,40285.617,11.00291,5.1612306,,,23393.475,26925.604,70691.414,,25350.608881210625,87557.945,,,2.51416666666667e-7,0.597362,0.5189994,0,1,0,0,,,0.07357924,0.39039183,0.3356567,0.36309284,-0.13035862,-0.03236198,1.4274701746445149,0.3730812904776995,0.6762480162012356,0.386804,0.6314714,0.4904345,0.67757505,0.7694306,0.7694306,0.7763689,1.8161967e10,1.8244116e10,1.8244116e10,0.0,2.638326152378406e9,2.0656991686174903e7,,,,,,,,,,,0.0,AGO,0.0,0.1446124373997861,0.0011322549770398584,,,,,,,,,,0.0,,0,0.14574469237682597,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1993.0,17221.566,29468.697,11.371749999999999,5.4041424,,,16974.87,18486.994,75362.09,,19270.666530698825,92690.336,,,2.66016666666667e-6,0.5965544,0.5477599,0,1,0,0,,,0.18794537,0.44606572,0.25246534,0.3956583,-0.10302941,-0.17910539,1.0978680567137045,0.35356372806977354,0.6526819487557414,0.4511893,0.5967389,0.46423995,0.699759,0.7822588,0.7822588,0.7626049,1.2945118e10,1.2936441e10,1.2936441e10,0.0,2.0834116155359197e9,2.6370783371883627e7,,,,,,,,,,,0.0,AGO,0.0,0.1610498314484093,0.002038488307127877,,,,,,,,,,0.0,,0,0.16308831975553717,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1994.0,19534.979,32434.318,11.74296,5.5764637,,,18967.906,19475.648,80184.984,,19528.77079707611,97472.87,,,5.9515e-5,0.5494293,0.5351054,0,1,0,0,,,0.17947875,0.40246466,0.3000367,0.3140529,-0.095037244,-0.10099579,0.7598136042740982,0.3721419424394528,0.6613902227970619,0.52021426,0.6188284,0.46594802,0.66959304,0.79950017,0.79950017,0.687216,1.3035048e10,1.3040759e10,1.3040759e10,0.0,2.1158902718599865e9,2.106144448424046e7,,,,,,,,,,,0.0,AGO,0.0,0.1622520826361745,0.001615047470250061,,,,,,,,,,0.0,,0,0.16386713010642456,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1995.0,22627.576,31159.406,12.105105,5.733259,,,21559.375,18226.988,86885.09,,22458.086416650636,103831.52,,,0.00275022958333333,0.23164533,0.27399638,0,1,0,0,,,0.19717076,0.51777446,0.39777982,0.38682288,-0.12652114,-0.37302682,0.3201484580547801,0.16086976662427982,0.2799020695640587,0.52596,0.67187643,0.19087332,0.3359014,0.81700003,0.81700003,0.2835316,6.1127644e9,6.1224714e9,6.1224714e9,0.0,2.6374539969017205e9,2.3188269204163633e7,,,,,,,,,,,0.0,AGO,0.0,0.43078257361282873,0.0037874034190287847,,,,,,,,,,0.0,,0,0.4345699770318575,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1996.0,27494.111,35082.11,12.452725,5.861943,,,25708.096,20998.738,95950.18,,26949.70369997378,114448.26,,,0.128029166666667,0.2538423,0.31077117,0,1,0,0,,,0.2735717,0.64905334,0.14631474,0.42253873,-0.129658,-0.36182052,0.39602485562240103,0.18089513802244353,0.31159086526454616,0.55870223,0.64940786,0.20743963,0.37385842,0.83141994,0.83141994,0.30531177,7.848984e9,7.850555e9,7.850555e9,0.0,3.687288096039571e9,3.411535096015515e7,,,,,,,,,,,0.0,AGO,0.0,0.4696850289440395,0.004345597410836156,,,,,,,,,,0.0,,0,0.4740306263548757,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1997.0,27832.07,38945.69,12.792237,6.001604,,,26000.19,23433.143,102426.375,,28431.937403480708,121187.06,,,0.229040083333333,0.2941662,0.32639146,0,1,0,0,,,0.16987899,0.44216517,0.41003114,0.38224047,-0.14590344,-0.2584123,0.43384286915361736,0.2047034032220545,0.3327711357911817,0.5249892,0.62093884,0.22858913,0.3857553,0.84786505,0.84786505,0.34694934,9.020749e9,9.039459e9,9.039459e9,0.0,3.545724763505942e9,3.1200232342593007e7,,,,,,,,,,,0.0,AGO,0.0,0.3922496506536571,0.0034515595690495933,,,,,,,,,,0.0,,0,0.39570121022270666,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1998.0,25276.127,37213.56,13.138264999999999,6.141776,,,23445.043,22178.467,113123.734,,28431.937403480708,131807.0,,,0.3928235175,0.27489996,0.29059908,0,1,0,0,,,0.36204246,0.6314974,0.23189193,0.3774002,-0.14163053,-0.46120146,0.4465544938441753,0.17636950864943804,0.2752255426210574,0.45280305,0.58698726,0.18969347,0.33961073,0.85792595,0.85792595,0.32042387,7.512352e9,7.532045e9,7.532045e9,0.0,1.9019195526720753e9,2.2021281890304636e7,,,,,,,,,,,,AGO,0.0,0.252510387706679,0.0029236790904781443,,,,,,,,,,,,0,0.25543406679715713,,,,,,,,,,,,,,
AGO,Angola,Kwanza,1999.0,30871.406,39231.055,13.511574999999999,6.305586,,,28798.021,24494.473,121674.17,,29353.075218031376,139666.73,,,2.790706166666666,0.21141236,0.2485564,0,1,0,0,,26.666666666666668,0.1994997,0.48122877,0.46987462,0.44023064,-0.12555635,-0.4652773,0.2503089488437891,0.1619486556672885,0.24555658278715903,0.4390609,0.5761214,0.17099227,0.2862772,0.8693464,0.8693464,0.24318542,7.003259e9,7.012209e9,7.012209e9,0.0,2.9561480985287423e9,1.5374706124320699e7,,,,,,,,,,,,AGO,0.0,0.4215715810024861,0.0021925623995307634,,,,,,,,,,,,0,0.42376414340201685,,,,,,,,,,,,,,
