countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,cgdpe,cgdpo,ck,ctfp,rgdpna,rkna,rtfpna,labsh,xr,pl_gdpe,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_k,pl_gdpo_old,nom_p,nom_pp,pl_gdpe_old,nominal_gdpe,nominal_gdpo,nominal_gdp
ALB,Albania,Lek,1974,9364.977,9366.273,2.347607,0.781267,,2.193669,9319.79,9365.007,21430.025,,7977.759137299955,29222.344,,,5.0,0.28202382,0.28066212,0,0,0,0,,,0.41577414,0.39631414,0.18122374,0.008101437,-0.010556944,0.0091435425,0.3775552005366335,0.24863553716631892,0.13586615427976648,0.79309326,0.80202615,0.3781092,0.92094487,0.3054797,0.3054797,0.9232162,8.60418e9,8.624654e9,8.624654e9
ALB,Albania,Lek,1975,9744.192,9718.11,2.400801,0.80437124,,2.223919,9818.051,9838.123,23434.697,,8301.11418586229,31349.584,,,5.0,0.27542436,0.2748624,0,0,0,0,,,0.4091826,0.4047332,0.18186086,0.009570464,-0.010771941,0.0054247975,0.3757564735840446,0.2382278793699267,0.13246065341897362,0.8041281,0.79704136,0.36641786,0.82405335,0.3337668,0.3337668,0.8252,8.1018557e9,8.107138e9,8.107138e9
ALB,Albania,Lek,1976,10131.138,10071.772,2.454255,0.8280555,,2.2572381,10148.556,10137.981,25064.57,,8635.64198704503,33529.484,,,5.0,0.27417597,0.27446195,0,0,0,0,,,0.41117784,0.40610772,0.18318217,0.0074375966,-0.0067280577,-0.0011772718,0.372902283970887,0.23876597756099577,0.13107356241149506,0.79057354,0.8024756,0.3628839,0.7783118,0.35279173,0.35279173,0.777161,7.887062e9,7.890511e9,7.890511e9
ALB,Albania,Lek,1977,10533.378,10464.862,2.508026,0.85130703,,2.2910564,10505.253,10487.724,27355.305,,8966.309723277269,35764.086,,,5.0,0.27226308,0.27271813,0,0,0,0,,,0.41580576,0.39699692,0.1860199,0.010031101,-0.008949667,9.600237e-5,0.36722686273263117,0.23987837825143044,0.12910712452939246,0.79520226,0.8075503,0.35119814,0.72728187,0.37612498,0.37612498,0.7238633,7.604367e9,7.627532e9,7.627532e9
ALB,Albania,Lek,1978,10975.575,10976.636,2.562121,0.8758202,,2.3253813,10959.651,11015.061,29996.934,,9352.011808579853,38034.94,,,5.0,0.2686818,0.26733023,0,0,0,0,,,0.407656,0.39931557,0.18487015,0.0075723687,-0.009745106,0.010331004,0.36696523254730523,0.2342379871816842,0.1263555115493247,0.80329597,0.82135814,0.33476195,0.66613686,0.40297973,0.40297973,0.66673774,7.3072133e9,7.337538e9,7.337538e9
ALB,Albania,Lek,1979,11385.915,11216.415,2.61653,0.90024054,,2.3602204,11360.557,11259.962,32582.586,,9722.360922042888,40404.367,,,6.16712328767123,0.21634147,0.21827424,0,0,0,0,,,0.41210887,0.41531438,0.18581226,0.024259266,-0.018015318,-0.019479446,0.2947349834907712,0.18961998181814113,0.10220017919622276,0.6071569,0.63323575,0.2649151,0.50198406,0.43845466,0.43845466,0.4934181,5.6055045e9,5.652322e9,5.652322e9
ALB,Albania,Lek,1980,11840.097,11581.248,2.6713,0.9249071,,2.3955815,11898.086,11707.658,34860.504,,10036.519418058047,42832.363,,,7.0,0.18649969,0.18953314,0,0,0,0,,,0.42366025,0.38813776,0.19465818,0.037905544,-0.031793747,-0.012568019,0.25215661501545483,0.16451168638856684,0.08744469546358927,0.54034257,0.5117531,0.22891898,0.39927316,0.48233196,0.48233196,0.3866625,4.6005437e9,4.674554e9,4.674554e9
ALB,Albania,Lek,1981,12418.142,12164.07,2.7250289999999997,0.9514943,,2.445612,12501.722,12306.543,37450.93,,10613.175832433952,45228.81,,,7.0,0.18359706,0.18650885,0,0,0,0,,,0.41282523,0.41524464,0.18368295,0.035729453,-0.028789269,-0.01869299,0.25239602788142573,0.158086377689235,0.08664320099904584,0.53381115,0.51520425,0.2160707,0.35907465,0.5256071,0.5256071,0.34930474,4.366911e9,4.4189676e9,4.4189676e9
ALB,Albania,Lek,1982,12714.4375,12686.98,2.777592,0.97716177,,2.4966874,12858.292,12884.571,39875.566,,10926.121535683453,47940.586,,,7.0,0.18373895,0.18336418,0,0,0,0,,,0.39997882,0.4419467,0.18246636,0.03955556,-0.03712162,-0.02682579,0.2508115730696867,0.16327122857035306,0.08628543984319653,0.48744404,0.51772314,0.22462204,0.3324062,0.5560174,0.5560174,0.3304554,4.249092e9,4.2829112e9,4.2829112e9
ALB,Albania,Lek,1983,12975.166,12756.978,2.831682,1.0006725,,2.5488296,13029.572,12872.894,40407.418,,11046.848434134747,50828.867,,,7.0,0.18330821,0.1855393,0,0,0,0,,,0.4250628,0.41288912,0.18814386,0.03509933,-0.026856257,-0.034338888,0.24852151531618613,0.16027181478049665,0.08652982555430198,0.4716354,0.47420475,0.22543567,0.3233619,0.57610327,0.57610327,0.31818637,4.1458324e9,4.1626033e9,4.1626033e9
ALB,Albania,Lek,1984,12653.235,12361.134,2.8910039999999997,1.0246358,,2.5882366,12637.118,12423.36,41761.125,,10908.585785078896,53748.77,,,7.0,0.18657035,0.18978052,0,1,0,0,,,0.45297414,0.3698088,0.20163551,0.04221715,-0.026878884,-0.03975673,0.24961777890164302,0.162780485359099,0.0885660554029563,0.41672602,0.42388424,0.23393159,0.3185914,0.5961006,0.5961006,0.31298465,3.955224e9,3.9579756e9,3.9579756e9
ALB,Albania,Lek,1985,12791.586,12576.375,2.9573899999999997,1.0539739,,2.6245062,12886.105,12742.121,43042.98,,11102.827945713934,56007.305,,,7.0,0.18687907,0.18899077,0,1,0,0,,,0.447035,0.37930933,0.20079349,0.035244126,-0.025580628,-0.036801346,0.24781043752158743,0.16764976065798423,0.08755010387386077,0.41087553,0.4099046,0.24630879,0.30783015,0.609409,0.609409,0.30665624,3.9516045e9,3.9224092e9,3.9224092e9
ALB,Albania,Lek,1986,13553.024,13135.257,3.033393,1.0901078,,2.6482635,13635.758,13250.975,45237.168,,11723.998188574944,58479.535,,,7.0,0.18212655,0.18741517,0,1,0,0,,,0.45207468,0.37595445,0.2027236,0.039377593,-0.018344782,-0.051785566,0.2467030120451442,0.15645637467949822,0.08572645490539932,0.45770007,0.4704339,0.22434486,0.2984463,0.6239709,0.6239709,0.29188308,3.980047e9,3.9547044e9,3.9547044e9
ALB,Albania,Lek,1987,13463.857,13049.131,3.116009,1.1281416,,2.6722357,13537.642,13160.475,47150.23,,11631.598271876686,61065.176,,,7.0,0.18200073,0.18721671,0,1,0,0,,,0.4750188,0.34350225,0.21121009,0.032576058,-0.015576198,-0.04673102,0.24645621290534878,0.15222201342780295,0.08546887953501989,0.5029759,0.50277054,0.21844724,0.2895701,0.6445315,0.6445315,0.28237677,3.8227154e9,3.8108797e9,3.8108797e9
ALB,Albania,Lek,1988,13125.683,12746.671,3.194854,1.1635048,,2.696425,13132.122,12805.175,49176.92,,11466.357544940287,63403.906,,,6.670000076,0.19410627,0.19906227,0,1,0,0,,,0.48860574,0.34712532,0.21036926,0.033582456,-0.019360648,-0.060322132,0.2579311461232288,0.16766642345947322,0.08949369300001851,0.5480186,0.5365678,0.23412214,0.29744416,0.66849136,0.66849136,0.29036465,3.813104e9,3.8088246e9,3.8088246e9
ALB,Albania,Lek,1989,14493.184,14199.713,3.255859,1.1956922,,2.720833,14361.541,14124.476,51202.535,,12594.715651685843,66089.7,,,6.130000114,0.21212979,0.21569018,0,1,0,0,,,0.4712354,0.36624095,0.1949821,0.03222804,-0.024438761,-0.04024769,0.2792089063508244,0.18687960931054315,0.09744024385010318,0.5735625,0.53721094,0.25252756,0.31037512,0.69608426,0.69608426,0.30474728,4.3766405e9,4.383886e9,4.383886e9
ALB,Albania,Lek,1990,14850.584,14775.695,3.2894829999999997,1.209111,,2.7454622,14475.709,14447.711,56031.508,,11338.886127032913,68703.16,,,7.56746028614129,0.15348122,0.15377864,0,1,1,0,,,0.55015534,0.3359062,0.18959297,0.025781184,-0.02520202,-0.07623367,0.20327567130449725,0.11185701317392031,0.08273565122318291,0.58858496,0.5858825,0.19256009,0.21291812,0.7227717,0.7227717,0.21235089,3.0739297e9,3.0761795e9,3.0761795e9
ALB,Albania,Lek,1991,8382.736,9008.9795,3.291695,1.1786234,,2.760858,8152.9956,8806.122,53265.67,,8163.7552232044445,66860.04,,,9.903964004991133,0.20315312,0.1880858,0,1,1,0,,,0.7228255,0.058169026,0.3334046,0.049426615,-0.102280706,-0.061545,0.23665626963867836,0.23729404212773397,0.12456129274229431,0.59251297,0.54768914,0.29218173,0.25142863,0.7486237,0.7486237,0.2713688,2.2124687e9,2.2141112e9,2.2141112e9
ALB,Albania,Lek,1992,6305.572,7706.601,3.2669829999999997,1.160966,,2.7763402,6035.229,7472.9365,50929.062,,7576.008641967971,65002.008,,,32.21794106015114,0.26072985,0.21056835,0,1,1,0,,,1.035725,0.049576025,0.34434712,0.052642427,-0.23144671,-0.2508438,0.3093125682106193,0.2208636117124932,0.12034261253589419,0.55977505,0.59984297,0.28355327,0.27490562,0.7694306,0.7694306,0.33886078,2.0451025e9,2.0543523e9,2.0543523e9
ALB,Albania,Lek,1993,8030.707,9318.748,3.224901,1.1636597,,2.791909,7669.2207,9004.222,50464.168,,8303.318622050092,64098.785,,,71.1120208563937,0.22981302,0.19574006,0,1,1,0,,,0.8607271,0.13229808,0.25791988,0.03397336,-0.1635624,-0.12135599,0.27185169643454,0.19529902999462814,0.10722579013710626,0.55263656,0.5304648,0.24833494,0.25005642,0.7822588,0.7822588,0.2937813,2.2530737e9,2.2515633e9,2.2515633e9
ALB,Albania,Lek,1994,10142.225,11174.804,3.179442,1.161,,2.8075652,9649.508,10772.895,50870.434,,8992.51248505804,64048.688,,,94.62333333333333,0.2019487,0.18088968,0,1,0,0,,,0.70703655,0.17690164,0.2589895,0.025510056,-0.09821526,-0.07022253,0.24521552205449493,0.18303533606568947,0.09674972254972986,0.5655761,0.5258696,0.2225925,0.22635254,0.79950017,0.79950017,0.2525937,2.4374047e9,2.4384722e9,2.4384722e9
ALB,Albania,Lek,1995,11058.767,12200.191,3.141102,1.138,,2.8233094,10477.852,11738.656,51725.977,,10188.503526928069,64245.32,,,92.69749999999999,0.23659007,0.21117882,0,1,0,0,,,0.6856292,0.17462033,0.25582004,0.03045919,-0.11606631,-0.030462448,0.2784094994381298,0.25396558701447053,0.11264850393589854,0.60194945,0.55807775,0.29369918,0.25889125,0.81700003,0.81700003,0.28958392,3.0342175e9,3.0390354e9,3.0390354e9
ALB,Albania,Lek,1996,12939.07,14163.356,3.112597,1.116,,2.84126,12207.67,13574.118,76252.87,,11115.834721047795,64361.008,,,104.4989166666667,0.2715422,0.2442072,0,1,0,0,0.13615908988605033,,0.7268649,0.13941975,0.22036919,0.025484009,-0.123266935,0.011129156,0.32761989926876256,0.24732553547463235,0.10189679471516741,0.61036825,0.560877,0.2814289,0.29378182,0.83141994,0.83141994,0.32660052,3.9870316e9,3.9878292e9,3.9878292e9
ALB,Albania,Lek,1997,11613.09,12747.229,3.0919019999999997,1.107,,2.8593245,10951.234,12217.883,62911.754,,9911.116590308588,63838.625,,,148.9329166666667,0.21226116,0.19025569,0,1,0,0,,,0.76060945,0.102736086,0.25208434,0.019126108,-0.10148735,-0.03306862,0.24347856902480636,0.3138527577240796,0.07666612991742475,0.58918476,0.50729537,0.3378403,0.22485925,0.84786505,0.84786505,0.2503478,2.7416174e9,2.747304e9,2.747304e9
ALB,Albania,Lek,1998,11605.594,12667.366,3.079037,1.085,,2.877504,10912.438,12142.793,60193.25,,10803.987769463276,63506.195,,,150.6333333333333,0.24894436,0.22372036,0,1,0,0,,,0.72188133,0.13414787,0.25646615,0.031149356,-0.13895233,-0.004692392,0.28564426405477633,0.3562734064708536,0.08950442736058094,0.5489999,0.49859032,0.38114947,0.26145244,0.85792595,0.85792595,0.29016998,3.166462e9,3.1747628e9,3.1747628e9
ALB,Albania,Lek,1999,13340.23,14520.6455,3.0727249999999997,1.065,,2.8957992,12611.759,14006.015,57158.723,,12262.65245251227,63656.594,,,137.6905833333333,0.2715649,0.24453147,0,1,0,0,,60.0,0.6583722,0.14685282,0.24286994,0.047364928,-0.16602854,0.070568584,0.3071518816009782,0.39510640765806315,0.10039549963901968,0.5292449,0.4964101,0.42774117,0.28164145,0.8693464,0.8693464,0.31237826,3.9396393e9,3.9446743e9,3.9446743e9
ALB,Albania,Lek,2000,13677.699,14954.33,3.071856,1.068,,2.9142106,13083.252,14370.669,53332.89,,13075.018267858439,64569.65,,,143.7094166666667,0.27818698,0.2532652,0,1,0,0,,,0.6495316,0.19107015,0.2313739,0.034205034,-0.1562165,0.0500358,0.2985099427836325,0.4206405750426227,0.10349558893047794,0.5319422,0.48530027,0.49393797,0.28552452,0.8827083,0.8827083,0.31515163,4.1232082e9,4.1031782e9,4.1031782e9
ALB,Albania,Lek,2001,14147.71,15380.457,3.077378,0.92,,2.9298446,13614.803,14829.837,52313.824,,14113.193567805996,66112.164,,,143.4848333333333,0.2986247,0.27415785,0,1,0,0,,,0.61781186,0.22668578,0.25018683,0.038862318,-0.19344908,0.059902336,0.31275197848403957,0.46393231099922383,0.11395907708845336,0.5290979,0.4638255,0.5587234,0.3022097,0.8990898,0.8990898,0.33214113,4.522036e9,4.481721e9,4.481721e9
ALB,Albania,Lek,2002,14279.245,15298.691,3.089778,0.92,,2.9455626,13833.178,14945.496,51509.875,,14710.372975979719,67706.945,,,140.154515875,0.32118657,0.29728225,0,1,0,0,,,0.648897,0.23279358,0.26514694,0.041058447,-0.21295068,0.025054682,0.3428259708012949,0.48401877840599133,0.12526484115723943,0.5381691,0.4724627,0.6004808,0.32243964,0.9110893,0.9110893,0.3525303,4.8766147e9,4.8190203e9,4.8190203e9
ALB,Albania,Lek,2003,15176.84,15852.076,3.1067009999999997,0.92599994,,2.9613647,14781.939,15673.197,56892.43,,15554.729488197729,69869.57,,,121.86325,0.38531515,0.3634042,0,1,0,0,,,0.67801845,0.26705757,0.24845324,0.047758337,-0.224599,-0.016688623,0.4029846916890172,0.5507429418843549,0.15928066668299748,0.59746844,0.5296111,0.65110546,0.38601932,0.93230075,0.93230075,0.4132949,6.1093e9,6.050157e9,6.050157e9
ALB,Albania,Lek,2004,16226.539,16503.998,3.1248609999999997,0.931,,2.9772518,15862.788,16413.027,67390.836,,16437.184382662537,72028.64,,,102.7800511961723,0.46064255,0.44519976,0,1,0,0,,75.0,0.6979844,0.26854074,0.25287867,0.057768043,-0.24778128,-0.029390598,0.49743293024512525,0.616714974826511,0.19335662063594972,0.63561076,0.565591,0.6505158,0.4599762,0.95921636,0.95921636,0.480228,7.617755e9,7.549602e9,7.549602e9
ALB,Albania,Lek,2005,16873.537,17383.873,3.1418,0.9319999,,2.993224,16873.537,17383.873,74274.016,,17383.873313565346,74274.016,,,99.87025448089923,0.48351172,0.46931735,1,1,0,0,0.6747922112724035,77.22222222222221,0.7009897,0.27244526,0.24824291,0.058908783,-0.2617218,-0.01886493,0.5223154047734968,0.637110873735338,0.20536336706533864,0.6427664,0.5746148,0.6443644,0.46931735,0.97957397,0.97957397,0.49359387,8.328675e9,8.158553e9,8.158553e9
ALB,Albania,Lek,2006,18163.977,18567.646,3.1566069999999997,0.935,,2.9954212,17988.266,18679.139,92907.62,,18327.99341948964,76997.766,,,98.10337709126985,0.49991727,0.48142716,1,1,0,0,,82.22222222222221,0.6855088,0.3147515,0.21685293,0.06372615,-0.26882845,-0.012010895,0.5426698873761492,0.5962121320705029,0.22500181015585183,0.6658797,0.6088655,0.5490547,0.46638268,1.0190394,1.0190394,0.49057698,8.824629e9,8.711627e9,8.711627e9
ALB,Albania,Lek,2007,19387.672,19507.875,3.1696649999999997,0.939,,2.99762,18920.469,19603.693,100755.06,,19410.31939384686,79859.3,,,90.42789383107079,0.5655788,0.5458674,1,1,0,0,,83.33333333333333,0.71353877,0.31765974,0.21454073,0.07401275,-0.32088637,0.0011343138,0.613947357888691,0.6642574664659128,0.25860193588093505,0.74276173,0.6678047,0.58761287,0.51391023,1.0598792,1.0598792,0.5336257,1.0096449e10,1.0074539e10,1.0074539e10
ALB,Albania,Lek,2008,21505.219,22075.824,3.181397,0.974,,2.9998207,21155.627,22086.002,114786.82,,20873.132934197394,83530.2,,,83.8946041005291,0.6138166,0.58795947,1,0,0,0,,78.88888888888889,0.6969643,0.34909973,0.20291077,0.07513436,-0.32019705,-0.003912155,0.6687174092113357,0.6895026905440587,0.2950268084781165,0.81650436,0.742447,0.5889541,0.5416156,1.0891174,1.0891174,0.5635909,1.1923118e10,1.1962123e10,1.1962123e10
ALB,Albania,Lek,2009,22915.678,23589.04,3.192723,0.899,,3.0020227,22516.395,23960.547,120231.945,,21562.456440697133,87558.0,,,94.9781198203843,0.5382205,0.50578094,1,0,0,0,,78.88888888888889,0.60101324,0.36405012,0.20431036,0.059861094,-0.27039796,0.04116315,0.5984896258964458,0.5938470181191109,0.26181105800519094,0.7584965,0.70201737,0.5262412,0.46186462,1.0920544,1.0920544,0.4928514,1.1097236e10,1.1066529e10,1.1066529e10
ALB,Albania,Lek,2010,23440.012,23684.398,3.204284,0.91699994,,3.0042264,22983.959,23836.9,125366.0,,22412.85628987982,89933.08,,,103.9364433527,0.5200858,0.50147593,1,0,0,0,,72.22222222222221,0.6882533,0.2735695,0.20570457,0.088561445,-0.30062267,0.04453386,0.5717776576559069,0.5928489687507795,0.25036480955216306,0.7342176,0.64231527,0.47882357,0.45188883,1.1079046,1.1079046,0.46943197,1.0789405e10,1.0771629e10,1.0771629e10
ALB,Albania,Lek,2011,23684.824,24161.828,3.215988,0.92800003,,3.0042264,23209.838,24076.719,129947.76,,22861.113415679294,92029.125,,,100.89495472583,0.5601081,0.5399414,0,0,0,0,,72.22222222222221,0.70668507,0.26242986,0.20623173,0.093390755,-0.31950763,0.05077028,0.6175456820039216,0.6427017214204741,0.25818890531705624,0.7858764,0.6860127,0.51266026,0.47642964,1.131798,1.131798,0.49488345,1.1486165e10,1.1470862e10,1.1470862e10
ARG,Argentina,Argentine Peso,1950,36840.375,37309.88,17.16539835316766,7.030035,2034.0,1.8550297,36744.99,37699.9,51701.816,0.578514,98859.18185403648,325446.25,0.99960333,0.508584,9.176752931039222e-13,0.27158266,0.2647037,0,0,1,0,,,0.7671014,0.09881801,0.09215037,0.13323392,-0.06839906,-0.022904629,0.23467960270509014,0.5008981770226184,0.33287281217685505,0.1447401,0.12738204,0.5018428,1.7994063,0.14711514,0.14711514,1.8460552,6.783327e10,6.7837436e10,6.7837436e10
ARG,Argentina,Argentine Peso,1951,38717.645,38304.598,17.53272667769743,7.2509394,2037.87,1.8692245,38747.99,38761.22,61394.977,0.5255596,104697.97577683655,347077.16,1.0057685,0.508584,1.1557334008621786e-12,0.29246923,0.29236943,0,0,1,0,,,0.7647737,0.14565162,0.09166429,0.108952604,-0.08390523,-0.027137034,0.26004356707355075,0.43595640350374687,0.3350068587602074,0.17498167,0.14113125,0.44182563,1.8505453,0.15851773,0.15851773,1.8450253,7.149102e10,7.172939e10,7.172939e10
ARG,Argentina,Argentine Peso,1952,35087.016,35049.01,17.892656510172785,6.7260146,2041.74,1.883528,35355.812,35697.78,64364.37,0.48376447,98462.01275225004,362263.62,0.95852494,0.508584,1.3887367806924572e-12,0.3065768,0.30363998,0,0,1,0,,,0.7882311,0.1365533,0.09585521,0.08285732,-0.06338555,-0.040111344,0.2770735081091087,0.4356529233744282,0.3653075790755953,0.15708283,0.15935056,0.44454163,1.8906354,0.16074462,0.16074462,1.907229,6.743163e10,6.749149e10,6.749149e10
ARG,Argentina,Argentine Peso,1953,36413.55,37361.77,18.24682728917396,7.2450395,2045.62,1.897941,36758.902,38096.22,67225.336,0.47411096,102616.96311098829,378666.22,0.93756354,0.508584,1.498978563163124e-12,0.31101394,0.30009624,0,0,1,0,,,0.7414663,0.13535786,0.08737491,0.11349621,-0.04516064,-0.03253466,0.2776237224872995,0.44185112013886274,0.3916763850959976,0.1377335,0.12514918,0.44467977,1.847149,0.16230953,0.16230953,1.916178,7.043659e10,7.0369395e10,7.0369395e10
ARG,Argentina,Argentine Peso,1954,38085.863,39107.37,18.596877452402946,7.4200215,2049.51,1.9124643,38320.47,39715.426,66221.32,0.49485475,105958.22141450756,393445.84,0.93495315,0.508584,1.6043640570866788e-12,0.31090966,0.2999893,0,0,1,0,,,0.7664539,0.12362546,0.08793822,0.11545544,-0.056058552,-0.037414476,0.27659448620759836,0.4565244056116838,0.4052861720120106,0.1170872,0.11381345,0.4566044,1.8315722,0.16391462,0.16391462,1.8967781,7.268543e10,7.274167e10,7.274167e10
ARG,Argentina,Argentine Peso,1955,41639.37,41970.016,18.94444443668347,7.7861104,2053.41,1.9270986,41673.54,42380.07,70972.27,0.48418418,113359.22783733853,411167.62,0.95145524,0.508584,1.754494528758691e-12,0.31104526,0.30585977,0,0,1,0,,,0.79100204,0.12930141,0.086166285,0.09711344,-0.0629517,-0.04063151,0.2787573037433252,0.44330571581298284,0.40897661646110617,0.13692693,0.12815869,0.44272783,1.8370007,0.16649814,0.16649814,1.8681606,7.785287e10,7.785222e10,7.785222e10
ARG,Argentina,Argentine Peso,1956,42729.145,43096.246,19.288436283840294,7.7525153,2057.31,1.9457619,42563.83,43300.168,71814.25,0.49365687,116348.8073610673,426030.9,0.95706403,0.508584,2.1771799384125714e-12,0.3232876,0.31778994,0,0,1,0,,,0.75535715,0.11989598,0.0947345,0.107307374,-0.054136984,-0.023157991,0.2939545784418842,0.47471494462972375,0.36552541308351183,0.24254158,0.26713967,0.46117043,1.8451064,0.17234898,0.17234898,1.8757733,7.984009e10,7.989341e10,7.989341e10
ARG,Argentina,Argentine Peso,1957,44688.594,45359.492,19.627761035698178,8.078808,2061.22,1.9646059,44468.22,45460.9,77567.52,0.4875125,120820.06163480484,443091.56,0.94995594,0.508584,2.5190549478295026e-12,0.3320717,0.32482064,0,0,1,0,,,0.76564264,0.12633969,0.087570764,0.10693003,-0.057393406,-0.029089747,0.29988781975026324,0.5135441861249342,0.3516463206071572,0.23020783,0.27230358,0.51115423,1.8261418,0.17788753,0.17788753,1.8667508,8.3011084e10,8.301805e10,8.301805e10
ARG,Argentina,Argentine Peso,1958,47975.59,48642.734,19.964057129959112,8.289017,2065.14,1.9836323,47848.98,48857.93,73633.91,0.5258806,128799.57865638667,462314.44,0.9741207,0.508584,3.2784667392622e-12,0.33637226,0.32942596,0,0,1,0,,,0.7698672,0.12747233,0.0844859,0.099408284,-0.053039234,-0.028194483,0.29600703144308743,0.5218414002275203,0.4243595571765907,0.21769153,0.2485938,0.51522917,1.8133434,0.1812383,0.1812383,1.8559668,8.880612e10,8.85962e10,8.85962e10
ARG,Argentina,Argentine Peso,1959,45699.89,45926.484,20.29896200344683,7.834394,2069.07,2.0028431,45466.133,46123.895,72295.01,0.49732557,122561.89658878386,477449.1,0.93434954,0.508584,6.537490390730626e-12,0.34082234,0.33596197,0,0,1,0,,,0.7465862,0.1230771,0.09029765,0.11004124,-0.04857014,-0.021432064,0.31238327859996945,0.5024398053304593,0.35567106345692645,0.280046,0.30534014,0.48069462,1.8276274,0.18357855,0.18357855,1.8565477,8.441004e10,8.429729e10,8.429729e10
ARG,Argentina,Argentine Peso,1960,49174.52,49376.527,20.634115094741563,8.1339855,2073.0,2.02224,48964.68,49396.7,83749.96,0.48187795,135878.79659840447,508753.12,0.980245,0.508584,7.630480650346993e-12,0.35575318,0.35264173,0,0,1,0,,,0.7180099,0.16605785,0.091359824,0.1015993,-0.058003694,-0.019023146,0.32309926453342713,0.48334825113112834,0.3804648101618627,0.2780939,0.27438706,0.4738156,1.8922324,0.18603186,0.18603186,1.912324,9.363634e10,9.347003e10,9.347003e10
ARG,Argentina,Argentine Peso,1961,51390.938,50791.914,20.968982935733873,8.40892,2066.2,2.0332403,51153.8,50795.57,88987.59,0.4692697,140300.2921780307,543206.8,0.960984,0.508584,9.120276772224194e-12,0.35561454,0.35812244,0,0,1,0,,,0.7411356,0.17255743,0.09232775,0.085395955,-0.064409144,-0.027007548,0.31238426450407436,0.5676724424150528,0.3063045465031582,0.2691912,0.20104243,0.57298934,1.9015871,0.18790318,0.18790318,1.8925414,9.681069e10,9.65922e10,9.65922e10
ARG,Argentina,Argentine Peso,1962,49040.355,52024.92,21.302475570005033,8.10646,2059.42,2.0443008,48822.16,51976.453,94324.31,0.46405283,141197.93668096414,565740.75,0.9631726,0.508584,1.1522306148328613e-11,0.38009906,0.357032,0,0,1,0,,,0.7325352,0.15188055,0.09115752,0.11655213,-0.059827518,-0.03229781,0.3430411940081294,0.49890417633468137,0.47994815433465476,0.1525688,0.33485138,0.5309743,1.8723794,0.19012278,0.19012278,1.9992294,9.7606705e10,9.731964e10,9.731964e10
ARG,Argentina,Argentine Peso,1963,48844.5,50294.03,21.635387694888802,7.6919947,2052.67,2.055421,48533.953,50374.77,93611.32,0.45721102,136013.15091959003,578408.3,0.9399922,0.508584,1.4126639346979055e-11,0.37222958,0.35862738,0,0,1,0,,,0.7294836,0.12911493,0.09404224,0.11110079,-0.054031257,-0.009710325,0.3482076466805356,0.49389761988923325,0.3915236020252047,0.23999636,0.35451835,0.51298916,1.8620318,0.1923803,0.1923803,1.9348633,9.390657e10,9.379942e10,9.379942e10
ARG,Argentina,Argentine Peso,1964,52293.88,52916.203,21.968521013866738,8.068414,2045.94,2.0666022,51831.676,52838.355,97513.195,0.44824556,146584.40010124384,601128.44,0.9675143,0.508584,1.7801946656140853e-11,0.3814138,0.37414706,0,0,1,0,,,0.74857885,0.15821686,0.08981553,0.09999731,-0.06738309,-0.029225478,0.36316703796343386,0.5082027965441327,0.31014489694542086,0.20991728,0.23790453,0.5388561,1.9147831,0.19541459,0.19541459,1.9518183,1.01166014e11,1.0117399e11,1.0117399e11
