countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,cgdpe,cgdpo,ck,ctfp,rgdpna,rkna,rtfpna,labsh,xr,pl_gdpe,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_k,phi_NR
AUS,Australia,Australian Dollar,1995,497591.6,518976.97,18.118416,8.30174,1812.85,3.2886407,488781.75,490941.97,1.7228884e6,0.8392505,510188.3903600675,1.7030295e6,0.9149224,0.6023351,1.3490325,0.80333495,0.79980016,0,1,0,0,,,0.58969647,0.26050034,0.14980492,0.15715763,-0.16400044,0.0068411017,0.7888537611662151,0.7522988311639973,0.949087533649566,0.6869335,0.7131965,0.77248067,0.024197478
AUS,Australia,Australian Dollar,1996,520376.47,539192.75,18.319637,8.403098,1804.15,3.2925367,508004.28,509897.5,1.7726672e6,0.84092945,530088.7340537907,1.7578672e6,0.93125975,0.60891443,1.277863333333334,0.85800415,0.85481834,1,1,0,0,0.9317531933543314,,0.58922166,0.26015142,0.14386779,0.16701035,-0.1660464,0.0057952115,0.8395397860693635,0.8006522890969467,1.0373338503320317,0.70699966,0.72519773,0.8242973,0.026711844
AUS,Australia,Australian Dollar,1997,545992.75,562257.1,18.525153,8.477408,1803.18,3.2964375,530307.94,532626.8,1.8177859e6,0.8516266,554071.2157061168,1.8202364e6,0.9543582,0.60644877,1.34738,0.82480514,0.8212142,2,1,0,0,,,0.58982575,0.26598993,0.14767806,0.17318377,-0.16654813,-0.010129294,0.8113986433026633,0.7732288525163867,0.9712471310967107,0.6809946,0.69704413,0.8018249,0.025168173
AUS,Australia,Australian Dollar,1998,570333.0,587210.25,18.734878,8.669998,1797.38,3.3003428,550096.25,554913.7,1.870442e6,0.8531584,581521.4013235857,1.884659e6,0.973963,0.6080155,1.591828333333333,0.7097787,0.70361686,2,1,0,0,,,0.5963704,0.26802498,0.14928165,0.16017734,-0.16401826,-0.009836142,0.6912902830078557,0.6788360204161574,0.8391943880582764,0.62787616,0.66773176,0.6980074,0.026744079
AUS,Australia,Australian Dollar,1999,599694.3,615893.9,18.947893999999998,8.816766,1792.51,3.3042529,579595.25,584878.5,1.9366992e6,0.86062837,603887.6818555377,1.9564574e6,0.9858001,0.59997326,1.54995,0.73695296,0.7302961,1,1,0,0,,,0.5939326,0.2679718,0.14871608,0.15171067,-0.16746524,0.0051340237,0.7177660518723368,0.7076789181619808,0.8663292621412781,0.6145923,0.66565055,0.7387528,0.023485413
AUS,Australia,Australian Dollar,2000,609590.25,629164.8,19.164351,9.04248,1794.64,3.3081675,595138.8,607174.2,1.9353068e6,0.86694425,615357.5369572709,2.0110692e6,0.97787184,0.5994886,1.724826666666667,0.6886383,0.6749882,2,1,0,0,,,0.59184206,0.23835012,0.14812778,0.18228492,-0.17224789,0.011642983,0.6741505041431544,0.6537335459037364,0.802689010020967,0.5761395,0.6479087,0.72402424,0.038939554
AUS,Australia,Australian Dollar,2001,632604.06,650583.75,19.382188,9.132058,1744.88,3.313054,620306.2,626595.56,1.9535685e6,0.89207196,639437.7981465438,2.0763596e6,0.9963572,0.5928835,1.9334425,0.6294767,0.62315845,2,1,0,0,,,0.59005576,0.25066704,0.1487389,0.17471667,-0.15848167,-0.005696739,0.6167634223463915,0.5999182152339364,0.7297254307671736,0.5784793,0.6133497,0.6668177,0.04742753
AUS,Australia,Australian Dollar,2002,652606.4,672810.1,19.604051,9.30303,1750.53,3.3179479,643219.56,652097.56,1.991175e6,0.9054912,659588.5836219956,2.1566985e6,1.0000452,0.5923719,1.8405625,0.67651033,0.6673,1,1,0,0,,,0.58836997,0.2708586,0.14770707,0.17302537,-0.16962263,-0.010338422,0.6678579325366527,0.6331199937133197,0.7905431323492161,0.57595116,0.6287941,0.73352903,0.036035012
AUS,Australia,Australian Dollar,2003,680180.94,694304.9,19.84012,9.520042,1758.59,3.322849,670487.0,676359.0,2.0980002e6,0.90289074,686945.4055525733,2.2466088e6,1.0095067,0.5875703,1.541914166666667,0.83135927,0.8241416,2,1,0,0,,,0.58205605,0.28460318,0.1503172,0.16169879,-0.17893161,0.00025642113,0.8251158754383252,0.7796492576552453,0.9534399075512697,0.64232856,0.7008613,0.902233,0.037146706
AUS,Australia,Australian Dollar,2004,701683.94,700951.44,20.103821999999997,9.713782,1739.38,3.3277574,691794.1,690239.94,2.25481e6,0.88094246,708836.0359499578,2.341573e6,1.011106,0.58689815,1.3597525,0.9789833,0.98118764,2,1,0,0,,,0.5813103,0.2938191,0.1525285,0.18129432,-0.20917991,0.00022776656,0.9733409932472709,0.9157127081760198,1.1223664717832045,0.6907406,0.7186307,1.0417111,0.04965117
AUS,Australia,Australian Dollar,2005,724453.1,730370.9,20.40352,10.0830345,1734.76,3.3326728,724453.1,730370.9,2.4470248e6,0.8898322,730370.875,2.4470248e6,1.0,0.5818398,1.309473333333333,1.048649,1.0401524,1,1,0,0,0.8718143623255346,,0.5619446,0.29321802,0.15138006,0.20954023,-0.21865535,0.002572447,1.0450902452339557,0.984766303099817,1.1855982955599005,0.69099295,0.74466103,1.0866791,0.06556894
AUT,Austria,Euro,1970,92627.016,96277.984,7.465908,3.0589135,2195.26,2.1539462,93499.31,93601.34,156020.73,1.0470034,108887.23049425826,262512.25,0.8436459,0.6629015,1.889493690181173,0.16272965,0.16255227,0,0,0,0,,,0.63247085,0.2147578,0.15094244,0.1485256,-0.1930969,0.046400283,0.1431341280892239,0.2225980364719769,0.15965816715022704,0.20405413,0.19539148,0.24488626,0.006362127
AUT,Austria,Euro,1971,97362.05,101717.375,7.497731,3.060333,2179.64,2.1790106,98154.336,98579.68,169254.67,1.0560186,114454.77537931282,280862.72,0.8599255,0.6629015,1.815773195071307,0.18007624,0.17929927,0,0,0,0,,,0.6366169,0.21156874,0.14948651,0.1425201,-0.19622356,0.056031268,0.15741426475283435,0.249178243395619,0.1787862922782809,0.22391133,0.21565208,0.27203715,0.005762601
AUT,Austria,Euro,1972,103641.945,108027.125,7.526469,3.0748067,2164.12,2.204367,104235.78,104364.79,185188.11,1.0610199,121559.96869700252,302834.56,0.8808489,0.6629015,1.67985678599546,0.20946288,0.20920396,0,0,0,0,,,0.63145787,0.22070299,0.14976954,0.14566791,-0.20548014,0.057881836,0.18303268099768122,0.2873894563611977,0.20606388640769843,0.25376257,0.24205476,0.31082776,0.0054822164
AUT,Austria,Euro,1973,109545.71,113500.305,7.550637999999999,3.0850613,2148.72,2.2300181,109862.66,108715.625,201552.66,1.0517379,127500.96970591896,324455.06,0.8937977,0.6629015,1.422934092940076,0.26589122,0.26869658,0,0,0,0,,,0.6335142,0.23288457,0.14929147,0.15423998,-0.2288632,0.05893292,0.23220193041475568,0.3524962064493154,0.27375295578409437,0.31185675,0.28533378,0.3769458,0.0062469854
AUT,Austria,Euro,1974,111982.3,117251.95,7.568346999999999,3.087038,2124.27,2.2559679,113443.516,110462.31,218879.11,1.0756902,132529.28967540394,344938.0,0.90273476,0.6629015,1.358436952610045,0.30699688,0.3152823,0,0,0,0,,,0.64233685,0.24001804,0.15709521,0.1928108,-0.2763342,0.04407327,0.26751180405119146,0.40480164558345066,0.319014045207115,0.3300118,0.2943938,0.43842623,0.007924862
AUT,Austria,Euro,1975,112632.6,117633.68,7.578498,3.0293715,2100.09,2.2822196,114695.266,111474.35,235413.88,1.083777,132049.13179944333,363904.16,0.887658,0.6629015,1.26572458443251,0.34567124,0.35565898,1,0,0,0,0.7312302154549373,,0.6531775,0.21514721,0.16421796,0.17498599,-0.2534302,0.045901537,0.31163955886975897,0.4253898951953597,0.376590506741095,0.37944013,0.33138645,0.46553728,0.0071014147
AUT,Austria,Euro,1976,115807.33,119869.68,7.580564,3.0407145,2076.19,2.3013706,117438.71,114002.8,244811.52,1.0663078,138093.02378273229,383815.2,0.9044849,0.6629015,1.303726420632787,0.36204186,0.37295341,2,0,0,0,,,0.6541899,0.23362733,0.1682857,0.1974109,-0.30001336,0.046499494,0.3290122666439957,0.43125769076882514,0.3943495290471757,0.37529787,0.33608538,0.47257507,0.0072323307
AUT,Austria,Euro,1977,120424.47,124587.44,7.5756689999999995,3.0808756,2052.57,2.3206823,121942.2,118710.41,261185.58,1.071639,145108.12288046948,405966.66,0.9194403,0.6629015,1.201057874174255,0.41837814,0.42976815,2,0,0,0,,,0.65864366,0.24464063,0.16871841,0.18934542,-0.3055441,0.044195965,0.3823680064942261,0.4943810542919214,0.44875090471888235,0.4324757,0.3914841,0.5341002,0.006387716
AUT,Austria,Euro,1978,120357.82,124117.4,7.56645,3.1064072,2029.21,2.3401558,121624.19,118180.19,277415.28,1.0338205,144802.44757147148,424346.4,0.8940124,0.6629015,1.055330673440986,0.50494015,0.51965505,2,0,0,0,,,0.6335365,0.2230522,0.17376006,0.20185134,-0.2936474,0.06144733,0.4650519401616463,0.585585846208079,0.5468508597713634,0.51042783,0.46168068,0.6347221,0.0064298054
AUT,Austria,Euro,1979,124952.914,127169.164,7.556551,3.144742,2006.12,2.359793,126237.88,122225.85,293066.47,1.0471054,152559.08004590697,444048.8,0.9150075,0.6629015,0.9714541106964723,0.5797079,0.5987367,2,0,0,0,,,0.63163084,0.2506043,0.17420244,0.2262375,-0.32502547,0.042350344,0.5340178882270873,0.6642881663863102,0.6236971238869016,0.55989045,0.5098476,0.7190094,0.007727319
AUT,Austria,Euro,1980,125501.78,126712.91,7.548798,3.1610758,1996.13,2.379595,127776.62,122167.8,306376.06,1.0450609,155200.6182736841,464082.88,0.90891314,0.6629015,0.9402411283971521,0.63558,0.66476,1,0,0,0,0.7859264971702099,,0.6425689,0.24937983,0.17969143,0.23901144,-0.37152544,0.06087384,0.5900062692311709,0.7269230756757142,0.6717817038613132,0.59903955,0.53831273,0.8022182,0.008449987
AUT,Austria,Euro,1981,124194.91,125978.875,7.544359,3.1734104,1986.18,2.398318,126635.7,121500.14,340404.72,0.9942499,154976.67230628253,483051.5,0.8884908,0.6629015,1.157448117579801,0.5551474,0.5786123,2,0,0,0,,,0.6358551,0.24726258,0.18167557,0.24617249,-0.36337423,0.05240853,0.5281801012290237,0.5970220848182276,0.5925395507493729,0.5297663,0.47676182,0.6541723,0.009817136
AUT,Austria,Euro,1982,125172.24,126808.7,7.543194,3.2671845,1976.29,2.4171886,128125.445,123168.91,372743.66,0.9770048,158093.64740771762,497847.7,0.8754748,0.6629015,1.2397440462175,0.55055785,0.5727133,2,0,0,0,,,0.6237517,0.24007297,0.18183279,0.24376924,-0.33881813,0.04939144,0.5346568839363087,0.5555969165735217,0.5984510434837065,0.52280045,0.4684266,0.6105779,0.010543686
AUT,Austria,Euro,1983,127965.64,129775.75,7.545471999999999,3.2497923,1966.45,2.4362075,130635.33,126255.88,390261.28,0.9441409,162793.91068395798,511898.7,0.89160603,0.6629015,1.305446344374759,0.5463873,0.5653399,2,0,0,0,,,0.62710416,0.2347783,0.17593326,0.24058034,-0.330577,0.05218089,0.5361227133945791,0.5257283769116639,0.6105437603618646,0.5080253,0.4641288,0.58883995,0.009997249
AUT,Austria,Euro,1984,127799.78,128687.78,7.55096,3.3298523,1956.65,2.4553761,129727.68,124855.17,419302.47,0.85750276,162877.38364593356,525253.06,0.86569023,0.6629015,1.45411679488577,0.5186716,0.53891295,2,1,0,0,,,0.60241073,0.26424143,0.17162578,0.26519856,-0.36182353,0.058347017,0.5220595497023319,0.4594303012679452,0.5979900258076438,0.4746804,0.4337498,0.5216275,0.010830576
AUT,Austria,Euro,1985,130339.695,131479.52,7.559621,3.330153,1946.91,2.4746957,133406.06,127681.7,460700.5,0.8284577,166947.16582067736,540126.94,0.8744004,0.6629015,1.503564602503822,0.51478535,0.53786474,1,1,0,0,0.836859578688452,,0.5891256,0.29428405,0.16844642,0.2847548,-0.3840847,0.04747386,0.5319666045000832,0.4234027118515491,0.614345572305845,0.4705348,0.424742,0.48197302,0.009928279
AUT,Austria,Euro,1986,136857.81,137486.48,7.570906,3.380839,1937.21,2.4923751,140138.75,133403.77,486132.72,0.83279926,170789.27582702588,554940.0,0.87343913,0.6629015,1.109505848951937,0.69943625,0.7347478,2,1,0,0,,,0.5880737,0.28718823,0.16890758,0.30767906,-0.40192878,0.050080206,0.71786413426406,0.5753336823160149,0.8462848341019171,0.54875016,0.50062966,0.6527168,0.006072015
AUT,Austria,Euro,1987,142786.84,143380.5,7.585344999999999,3.4010732,1927.56,2.5101812,146173.2,139480.88,509490.12,0.8459425,173107.17324723207,570673.94,0.86941415,0.6629015,0.9187663059671664,0.8407643,0.88110435,2,1,0,0,,,0.58554274,0.29229796,0.16550818,0.32306764,-0.41561478,0.04919828,0.8628792855244268,0.6871235108041515,1.0338641136891384,0.6029725,0.5636369,0.79237586,0.0048541995
AUT,Austria,Euro,1988,151512.0,152024.94,7.6050949999999995,3.411892,1922.95,2.5281143,154503.83,148382.38,538354.94,0.86522096,178812.57833645673,588537.9,0.8827412,0.6629015,0.8973399320266756,0.8541118,0.88934785,2,1,0,0,,,0.57394695,0.30808195,0.16194543,0.3255292,-0.4087223,0.03921879,0.8805649811233421,0.7003226049679817,1.052925718568555,0.6436006,0.6036198,0.8029489,0.005157843
AUT,Austria,Euro,1989,161333.53,160029.67,7.6329839999999995,3.4437459,1918.35,2.5461755,163314.84,157210.77,567345.8,0.87886435,185763.15696960446,607605.06,0.8974336,0.6629015,0.9615100445968958,0.8066435,0.83796334,2,1,0,0,,,0.5731839,0.3113312,0.15866083,0.31436366,-0.40226972,0.044730164,0.8260519134563007,0.6750665469244672,0.9947140789421455,0.6561769,0.6146825,0.76238734,0.0055564665
AUT,Austria,Euro,1990,172428.77,169062.06,7.670513,3.48966,1913.75,2.5629323,173116.73,165829.11,603227.25,0.89112383,193835.75788297702,628099.44,0.9139418,0.6629015,0.8262780123495369,0.95171314,0.9935376,2,1,0,0,,,0.596588,0.30384427,0.14710121,0.35854504,-0.45202994,0.045951452,0.9399183066412511,0.8268984683131273,1.2573593458017842,0.7043843,0.66726047,0.8895498,0.0047330162
AUT,Austria,Euro,1991,183048.12,177472.4,7.719576999999999,3.5402684,1909.17,2.5825775,183361.17,174956.88,629470.5,0.9120001,200506.86246474017,651078.0,0.920471,0.6629015,0.848521955674416,0.93806183,0.98312294,2,1,0,0,,,0.59287775,0.31162772,0.14590509,0.33023253,-0.43439806,0.053754933,0.9275455253987314,0.80401831159534,1.267087487322442,0.71111685,0.66738033,0.8936639,0.0042153294
AUT,Austria,Euro,1992,190878.97,185935.88,7.778255,3.5395868,1904.6,2.6023734,190782.31,186549.14,655819.1,0.92797893,204704.52321850197,672986.44,0.9247411,0.6629015,0.7986259989486664,1.0119783,1.034942,2,1,0,0,,,0.5778163,0.30866218,0.14248784,0.35564688,-0.42861965,0.044006474,1.0144494699222033,0.8324551430381406,1.3908464729947494,0.66974735,0.67679405,0.9792268,0.0037876014
AUT,Austria,Euro,1993,195599.92,189395.9,7.839625,3.5154963,1878.14,2.622321,195662.6,187402.89,695915.0,0.90493524,205782.92601166584,693045.4,0.9199623,0.6629015,0.8453436698327796,0.96295345,1.0053953,2,1,0,0,,,0.58634406,0.313741,0.1488822,0.31859675,-0.407472,0.039907936,0.969818156402972,0.766554499696095,1.3497918889428837,0.6726143,0.6359393,0.92423034,0.004033535
AUT,Austria,Euro,1994,206343.67,198531.0,7.894228999999999,3.522023,1851.13,2.6424212,204485.86,196360.69,743772.25,0.90941477,210726.07629497416,714816.1,0.9264426,0.6629015,0.8300563880632447,0.98517644,1.0259418,2,1,0,0,,,0.5820715,0.32034984,0.15013212,0.32962102,-0.42216605,0.039991572,0.9909677968577992,0.7914485889061731,1.376096865456841,0.6963686,0.6669787,0.9324325,0.003734277
AUT,Austria,Euro,1995,218002.92,209321.89,7.935624,3.5194132,1775.23,2.6626759,214254.45,206962.42,799872.56,0.9318163,216348.21358739663,736183.6,0.9374682,0.6629015,0.7326508748598018,1.1135255,1.1527588,1,1,0,0,,,0.5721608,0.32695025,0.14748062,0.37164828,-0.44424897,0.026009029,1.1171999667588752,0.8940812119802474,1.5857564123835393,0.74863505,0.72224945,1.0262651,0.0034943186
AUT,Austria,Euro,1996,222781.2,211331.4,7.960464,3.537588,1809.24,2.6770804,217233.89,206828.67,812375.4,0.901338,221684.75367464608,758544.25,0.94424,0.65339816,0.7693551376060114,1.080357,1.1347079,1,1,0,0,0.8910947284954759,,0.5995294,0.3167731,0.14810534,0.36279544,-0.45405906,0.026855832,1.0641994541709365,0.8928339718696854,1.546843256725133,0.7706977,0.71645194,1.0092772,0.0040890635
AUT,Austria,Euro,1997,230899.02,217039.31,7.971552999999999,3.5646331,1817.53,2.691563,223895.12,215393.06,819052.9,0.9134485,226803.2570607472,779560.94,0.9488149,0.6507321,0.886917012468236,0.92821187,0.9648505,1,1,0,0,,,0.59451985,0.2991915,0.14999972,0.36266038,-0.4355782,0.029206742,0.9093206815243179,0.8078291214304592,1.243203770386807,0.7260329,0.67822045,0.9099629,0.0042970404
AUT,Austria,Euro,1998,244293.02,228626.5,7.9761169999999995,3.5990467,1796.07,2.7061236,235206.22,229545.11,821101.9,0.9508942,235388.99131059553,800665.56,0.9660999,0.64898133,0.8996217378981562,0.90696764,0.92933553,1,1,0,0,,,0.5899192,0.27610812,0.15267853,0.38987198,-0.44364846,0.035070594,0.8718035484175174,0.8370139174824696,1.169341030682225,0.6800162,0.658876,0.93368477,0.0042814957
AUT,Austria,Euro,1999,254012.1,237156.8,7.984693999999999,3.6508505,1800.38,2.7207632,245072.1,239123.66,817781.7,0.96062356,243719.70855001704,820615.4,0.9791002,0.64996845,0.9386272758333333,0.8662577,0.88780683,1,1,0,0,,,0.5902212,0.2700361,0.15483552,0.36705434,-0.423403,0.04125584,0.8211721116354253,0.8178597725833461,1.122527814164739,0.6752948,0.65191406,0.93151194,0.0044500777
AUT,Austria,Euro,2000,263474.8,253748.83,8.004712,3.686242,1800.47,2.735482,256791.19,253909.67,831012.2,0.98957926,252658.3453705855,841956.44,0.9960796,0.6382508,1.085400833333333,0.74796414,0.75645244,1,1,0,0,,,0.5868527,0.2552743,0.15291704,0.39434353,-0.42997524,0.040587645,0.7071282056422618,0.7268744830981954,0.9398872871424871,0.6359353,0.6262788,0.82961977,0.005443638
AUT,Austria,Euro,2001,258791.9,248412.69,8.03848,3.719965,1787.25,2.7465997,253331.72,248985.02,828351.1,0.9693233,254824.64459518663,861228.94,0.98806435,0.63221025,1.11751,0.7566244,0.7698334,1,1,0,0,,,0.5947778,0.24220197,0.15701725,0.42802525,-0.4659444,0.04392213,0.7130155521055683,0.7605414682637587,0.9157714525228318,0.6239209,0.6076169,0.8400281,0.0059716003
AUT,Austria,Euro,2002,265048.2,254654.98,8.083059,3.7291949,1784.85,2.7577622,260676.89,258622.8,810331.3,1.0029635,259140.6856988488,876637.25,0.9941204,0.6264802,1.062551666666667,0.796184,0.8025077,1,1,0,0,,,0.57912856,0.22027388,0.15825042,0.4471174,-0.45313877,0.04836851,0.7542988710557659,0.8066338305834049,0.9349201164881821,0.6322725,0.6211702,0.9284091,0.005147218
AUT,Austria,Euro,2003,265455.78,257258.11,8.134235,3.7702267,1776.24,2.7689703,261435.02,259774.58,832846.0,0.98319536,261384.6352877208,893761.75,0.98620117,0.6276531,0.8860341666666667,0.9713159,0.9775244,1,1,0,0,,,0.5831511,0.23496108,0.15530099,0.4926128,-0.50800455,0.04197859,0.9205110898015664,0.961961852331593,1.1762387197573676,0.6974913,0.6940795,1.1182073,0.004816034
AUT,Austria,Euro,2004,273118.1,264495.88,8.185552999999999,3.8118253,1781.9,2.7802238,269224.0,268061.9,881684.06,0.9780938,268153.3991428418,910155.2,0.995465,0.6175565,0.805365,1.0824829,1.0871756,1,1,0,0,,,0.5749757,0.2354081,0.1537985,0.5571353,-0.56277597,0.041458413,1.0360920243065255,1.051284060849212,1.3036693604400378,0.7420985,0.7375175,1.2074364,0.0050496673
AUT,Austria,Euro,2005,273588.88,274590.88,8.232196,3.8740556,1764.27,2.7915232,273588.88,274590.88,926194.2,0.97819835,274590.8836774169,926194.2,1.0,0.6114706,0.8041200000000001,1.1147513,1.1106837,1,1,0,0,0.8804331485838606,,0.58316594,0.24165809,0.13262421,0.5682949,-0.57209367,0.046350546,1.047666332704211,1.043804880567426,1.5390066382801668,0.7543933,0.7635668,1.2024993,0.0055557936
BEL,Belgium,Euro,1970,137181.5,140603.1,9.624908,3.7211697,1863.66,2.4382455,135598.05,130055.4,411921.03,0.8511784,143193.17777889696,362317.44,0.81409067,0.6254522,1.239467625080875,0.19455868,0.2028503,1,0,0,0,0.7551440647075286,,0.5469515,0.28986904,0.17437981,0.48089898,-0.500406,0.0083067,0.19318914898270909,0.19698974397935368,0.19481316900418513,0.20617165,0.18928681,0.1883997,0.0035435571
BEL,Belgium,Euro,1971,141709.12,145909.77,9.660688,3.7467568,1853.83,2.4689038,140073.36,135152.25,424527.28,0.8549592,148567.24834130966,377234.72,0.82196814,0.6254522,1.216090704778391,0.21031016,0.2179679,2,0,0,0,,,0.5590696,0.27614537,0.1738908,0.47586238,-0.49199367,0.0070255226,0.2048082678000058,0.21395177804278906,0.22221610657187413,0.21796128,0.2022551,0.20869772,0.003548523
BEL,Belgium,Euro,1972,151012.98,155347.06,9.696539,3.738436,1828.2,2.4999475,149140.19,143329.1,439006.78,0.8808238,156375.41796728913,392585.06,0.8468806,0.6254522,1.091093020367759,0.24645728,0.25644955,2,0,0,0,,,0.5635608,0.26266938,0.17211594,0.49172276,-0.49920765,0.009138791,0.23886881833598714,0.24612751486455808,0.2718074762581593,0.25026724,0.23037677,0.24373817,0.0031479099
BEL,Belgium,Euro,1973,162509.31,164438.3,9.730978,3.773643,1800.98,2.5313818,160194.95,151986.52,456933.3,0.8988874,165949.2332942716,409708.53,0.8724571,0.6254522,0.9662021968076271,0.29440677,0.31030703,2,0,0,0,,,0.58143336,0.27944705,0.16786897,0.54831964,-0.5822438,0.005174753,0.2822712122099063,0.2908353644284821,0.3423849808283405,0.2955322,0.26829937,0.2910779,0.0033746236
BEL,Belgium,Euro,1974,168025.56,167111.38,9.761866999999999,3.8306043,1773.13,2.5621555,167589.14,152592.62,480445.1,0.9097227,172918.49413379273,428379.8,0.87904173,0.6254522,0.9655824629956941,0.3302837,0.36274338,2,0,0,0,,,0.6076576,0.31916758,0.17041594,0.62990665,-0.72485197,-0.0022958447,0.3120168284400865,0.32679123505767926,0.40195942662025874,0.33116257,0.28616354,0.3376206,0.0039796093
